year,country,iso,value,note,source
2018,Algeria,DZA,15.7848,,"Ministry of Post, Telecommunications, Technologies and Digital"
2017,Saudi Arabia,SAU,28.6628,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,39.4726,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,32.3194,,Communications andI nformation Technology Commision
2012,Austria,AUT,51.2923,,Eurostat
2013,Austria,AUT,54.8908,,Eurostat
2014,Austria,AUT,46.0211,,Eurostat
2015,Austria,AUT,52.765,,Eurostat
2016,Austria,AUT,47.2445,,Statistics Austria
2017,Austria,AUT,48.3474,,Statistics Austria
2017,Azerbaijan,AZE,3.01001,,State Statistical Committee
2018,Azerbaijan,AZE,3.01,,State Statistical Committee
2019,Azerbaijan,AZE,3.04999,,State Statistical Committee
2020,Azerbaijan,AZE,3,,State Statistical Committee
2013,Brazil,BRA,36.7407,,NIC.br
2014,Brazil,BRA,33.0144,,NIC.br
2016,Brazil,BRA,28.3425,,NIC.br
2017,Brazil,BRA,29.3227,,NIC.br
2018,Brazil,BRA,28.5826,,NIC.br
2019,Brazil,BRA,30.5359,,NIC.br
2012,Belgium,BEL,49.0108,,Eurostat
2013,Belgium,BEL,48.6568,,Eurostat
2014,Belgium,BEL,52.3597,,Eurostat
2015,Belgium,BEL,53.561,,Eurostat
2016,Belgium,BEL,52.6137,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,51.1467,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,29.0676,,Statistics Belgium (Statbel)
2015,Bahrain,BHR,7.87121,,Telecommunications Regulatory Authority (TRA) Bahrain
2017,Bahrain,BHR,23.599,,Telecommunications Regulatory Authority (TRA)
2018,Bahrain,BHR,28.7142,,Telecommunications Regulatory Authority (TRA)
2019,Bahrain,BHR,83.1737,,Telecommunications Regulatory Authority (TRA)
2020,Bahrain,BHR,26.3366,,Telecommunications Regulatory Authority (TRA)
2014,Botswana,BWA,6.88135,,Statistics Botswana
2016,Brunei Darussalam,BRN,20,,Authority for Info-communications Technology Industry of Brunei Darussalam
2012,Bulgaria,BGR,17.8096,,Eurostat
2013,Bulgaria,BGR,23.8979,,Eurostat
2014,Bulgaria,BGR,22.2757,,Eurostat
