year,country,iso,value,note,source
2014,Afghanistan,AFG,Yes,,
2018,Afghanistan,AFG,Yes,,
2019,Afghanistan,AFG,Yes,,
2020,Afghanistan,AFG,Yes,,
2003,South Africa,ZAF,No,,
2004,South Africa,ZAF,Yes,,
2014,South Africa,ZAF,No,,
2015,South Africa,ZAF,No,,
2016,South Africa,ZAF,No,,
2019,South Africa,ZAF,Yes,,
2020,South Africa,ZAF,Yes,,
2002,Angola,AGO,Yes,,
2003,Angola,AGO,Yes,,
2004,Angola,AGO,No,,
2007,Angola,AGO,Yes,,
2008,Angola,AGO,Yes,,
2018,Angola,AGO,Yes,,
2003,Albania,ALB,Yes,,
2004,Albania,ALB,Yes,,
2005,Albania,ALB,Yes,,
2006,Albania,ALB,Yes,,
2009,Albania,ALB,Yes,,
2014,Albania,ALB,Yes,,
2015,Albania,ALB,Yes,,
2016,Albania,ALB,Yes,,
2017,Albania,ALB,Yes,,
2018,Albania,ALB,Yes,,
2019,Albania,ALB,Yes,,
2020,Albania,ALB,Yes,,
2005,Algeria,DZA,No,,
2015,Algeria,DZA,Yes,,
2016,Algeria,DZA,Yes,,
2017,Algeria,DZA,Yes,,
2018,Algeria,DZA,Yes,,
2009,Andorra,AND,Yes,,
2010,Andorra,AND,Yes,,
2006,Argentina,ARG,Yes,,
2015,Argentina,ARG,No,,
2017,Argentina,ARG,Yes,,
2018,Argentina,ARG,Yes,,
2019,Argentina,ARG,Yes,,
2020,Argentina,ARG,Yes,,
2013,Armenia,ARM,Yes,,
2014,Armenia,ARM,Yes,,
2015,Armenia,ARM,Yes,,
2016,Armenia,ARM,Yes,,
2018,Armenia,ARM,Yes,,
2019,Armenia,ARM,Yes,,
2020,Armenia,ARM,Yes,,
2005,Saudi Arabia,SAU,Yes,,
2006,Saudi Arabia,SAU,Yes,,
2007,Saudi Arabia,SAU,Yes,,
2008,Saudi Arabia,SAU,Yes,,
2012,Saudi Arabia,SAU,Yes,,
2004,Australia,AUS,Yes,,
2005,Australia,AUS,Yes,,
2006,Australia,AUS,Yes,,
2007,Australia,AUS,Yes,,
2008,Australia,AUS,Yes,,
2009,Australia,AUS,Yes,,
2010,Australia,AUS,Yes,,
2012,Australia,AUS,Yes,,
2013,Australia,AUS,Yes,,
2014,Australia,AUS,Yes,,
2015,Australia,AUS,Yes,,
2017,Australia,AUS,Yes,,
2018,Australia,AUS,Yes,,
2019,Australia,AUS,Yes,,
2020,Australia,AUS,Yes,,
2002,Austria,AUT,No,,
2003,Austria,AUT,No,,
2004,Austria,AUT,No,,
2006,Austria,AUT,No,,
2007,Austria,AUT,No,,
2009,Austria,AUT,No,,
2010,Austria,AUT,No,,
2012,Austria,AUT,No,,
2013,Austria,AUT,No,,
2015,Austria,AUT,No,,
2016,Austria,AUT,No,,
2017,Austria,AUT,No,,
2018,Austria,AUT,No,,
2019,Austria,AUT,No,,
2003,Brazil,BRA,Yes,,
2008,Brazil,BRA,Yes,,
2009,Brazil,BRA,Yes,,
2010,Brazil,BRA,Yes,,
2012,Brazil,BRA,Yes,,
2013,Brazil,BRA,Yes,,
2014,Brazil,BRA,Yes,,
2015,Brazil,BRA,Yes,,
2016,Brazil,BRA,Yes,,
2017,Brazil,BRA,Yes,,
2018,Brazil,BRA,Yes,,
2019,Brazil,BRA,Yes,,
2020,Brazil,BRA,Yes,,
2002,Bahamas,BHS,No,,
2004,Bahamas,BHS,No,,
2005,Bahamas,BHS,No,,
2010,Bahamas,BHS,No,,
2011,Bahamas,BHS,No,,
2014,Bahamas,BHS,No,,
2016,Bahamas,BHS,No,,
2017,Bahamas,BHS,No,,
2020,Bahamas,BHS,No,,
2012,Burundi,BDI,Yes,,
2016,Burundi,BDI,Yes,,
2003,Belgium,BEL,No,,
2007,Belgium,BEL,Yes,,
2008,Belgium,BEL,Yes,,
2009,Belgium,BEL,Yes,,
2010,Belgium,BEL,Yes,,
2012,Belgium,BEL,Yes,,
2014,Belgium,BEL,Yes,,
2015,Belgium,BEL,Yes,,
2016,Belgium,BEL,Yes,,
2017,Belgium,BEL,Yes,,
2018,Belgium,BEL,Yes,,
2019,Belgium,BEL,Yes,,
2020,Belgium,BEL,Yes,,
2002,Benin,BEN,No,,
2010,Benin,BEN,No,,
2014,Benin,BEN,No,,
2015,Benin,BEN,Yes,,
2016,Benin,BEN,Yes,,
2017,Benin,BEN,Yes,,
2018,Benin,BEN,Yes,,
2019,Benin,BEN,Yes,,
2020,Benin,BEN,Yes,,
2012,Burkina Faso,BFA,Yes,,
2014,Burkina Faso,BFA,Yes,,
2015,Burkina Faso,BFA,Yes,,
2017,Burkina Faso,BFA,No,,
2018,Burkina Faso,BFA,Yes,,
2019,Burkina Faso,BFA,Yes,,
2003,Bangladesh,BGD,Yes,,
2004,Bangladesh,BGD,Yes,,
2005,Bangladesh,BGD,Yes,,
2012,Bangladesh,BGD,Yes,,
2013,Bangladesh,BGD,Yes,,
2015,Bangladesh,BGD,Yes,,
2018,Bangladesh,BGD,Yes,,
2020,Bangladesh,BGD,Yes,,
2003,Bahrain,BHR,Yes,,
2005,Bahrain,BHR,No,,
2007,Bahrain,BHR,Yes,,
2008,Bahrain,BHR,No,,
2009,Bahrain,BHR,No,,
2008,Belize,BLZ,Yes,,
2010,Belize,BLZ,Yes,,
2014,Belize,BLZ,Yes,,
2016,Belize,BLZ,Yes,,
2018,Belize,BLZ,Yes,,
2019,Belize,BLZ,Yes,,
2002,Botswana,BWA,Yes,,
2003,Botswana,BWA,Yes,,
2004,Botswana,BWA,Yes,,
2005,Botswana,BWA,No,,
2006,Botswana,BWA,No,,
2007,Botswana,BWA,No,,
2009,Botswana,BWA,No,,
2012,Botswana,BWA,No,,
2013,Botswana,BWA,No,,
2004,Barbados,BRB,No,,
2005,Barbados,BRB,No,,
2006,Barbados,BRB,No,,
2007,Barbados,BRB,No,,
2013,Barbados,BRB,No,,
2004,Brunei Darussalam,BRN,No,,
2014,Brunei Darussalam,BRN,No,,
2018,Brunei Darussalam,BRN,No,,
2019,Brunei Darussalam,BRN,No,,
2004,Bhutan,BTN,Yes,,
2005,Bhutan,BTN,Yes,,
2006,Bhutan,BTN,Yes,,
2007,Bhutan,BTN,Yes,,
2016,Bhutan,BTN,Yes,,
2020,Bhutan,BTN,No,,
2002,Bulgaria,BGR,Yes,,
2003,Bulgaria,BGR,Yes,,
2004,Bulgaria,BGR,No,,
2005,Bulgaria,BGR,Yes,,
2006,Bulgaria,BGR,Yes,,
2007,Bulgaria,BGR,Yes,,
2008,Bulgaria,BGR,Yes,,
2009,Bulgaria,BGR,Yes,,
2010,Bulgaria,BGR,Yes,,
2012,Bulgaria,BGR,Yes,,
2013,Bulgaria,BGR,Yes,,
2014,Bulgaria,BGR,Yes,,
2015,Bulgaria,BGR,Yes,,
2016,Bulgaria,BGR,Yes,,
2017,Bulgaria,BGR,Yes,,
2018,Bulgaria,BGR,Yes,,
2019,Bulgaria,BGR,Yes,,
2020,Bulgaria,BGR,Yes,,
2008,Central African Rep.,CAF,Yes,,
2002,Canada,CAN,No,,
2004,Canada,CAN,Yes,,
2005,Canada,CAN,Yes,,
2008,Canada,CAN,No,,
2009,Canada,CAN,Yes,,
2010,Canada,CAN,Yes,,
2011,Canada,CAN,Yes,,
2012,Canada,CAN,Yes,,
2013,Canada,CAN,Yes,,
2015,Canada,CAN,Yes,,
2016,Canada,CAN,Yes,,
2017,Canada,CAN,Yes,,
2018,Canada,CAN,Yes,,
2019,Canada,CAN,Yes,,
2020,Canada,CAN,Yes,,
2009,Cambodia,KHM,No,,
2013,Cambodia,KHM,Yes,,
2014,Cambodia,KHM,Yes,,
2015,Cambodia,KHM,Yes,,
2017,Cambodia,KHM,Yes,,
2018,Cambodia,KHM,Yes,,
2019,Cambodia,KHM,Yes,,
2020,Cambodia,KHM,Yes,,
2002,Colombia,COL,Yes,,
2003,Colombia,COL,Yes,,
2004,Colombia,COL,No,,
2005,Colombia,COL,No,,
2006,Colombia,COL,No,,
2007,Colombia,COL,No,,
2008,Colombia,COL,Yes,,
2010,Colombia,COL,Yes,,
2012,Colombia,COL,Yes,,
2013,Colombia,COL,Yes,,
2014,Colombia,COL,Yes,,
2018,Colombia,COL,Yes,,
2019,Colombia,COL,Yes,,
2020,Colombia,COL,Yes,,
2003,Sri Lanka,LKA,No,,
2004,Sri Lanka,LKA,No,,
2006,Sri Lanka,LKA,No,,
2007,Sri Lanka,LKA,No,,
2008,Sri Lanka,LKA,No,,
2009,Sri Lanka,LKA,No,,
2014,Sri Lanka,LKA,Yes,,
2019,Sri Lanka,LKA,No,,
2020,Sri Lanka,LKA,No,,
2015,Cameroon,CMR,Yes,,
2020,Cameroon,CMR,Yes,,
2010,Congo (Rep. of the),COG,No,,
2013,Congo (Rep. of the),COG,Yes,,
2014,Congo (Rep. of the),COG,Yes,,
2015,Congo (Rep. of the),COG,Yes,,
2018,Congo (Rep. of the),COG,No,,
2019,Congo (Rep. of the),COG,Yes,,
2020,Congo (Rep. of the),COG,Yes,,
2005,Cabo Verde,CPV,No,,
2010,Cabo Verde,CPV,Yes,,
2014,Cabo Verde,CPV,No,,
2016,Cabo Verde,CPV,Yes,,
2019,Cabo Verde,CPV,Yes,,
