year,country,iso,value,note,source
2018,Saudi Arabia,SAU,0,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,0.0922231,,Communications andI nformation Technology Commision
2020,Saudi Arabia,SAU,0.843877,,Communications andI nformation Technology Commision
2013,Australia,AUS,1.06665,,Australian Bureau of Statistics
2013,Brazil,BRA,1.60743,,NIC.br
2014,Brazil,BRA,2.51295,,NIC.br
2016,Brazil,BRA,3.65735,,NIC.br
2017,Brazil,BRA,4.44855,,NIC.br
2018,Brazil,BRA,4.70406,,NIC.br
2019,Brazil,BRA,4.51762,,NIC.br
2020,Brazil,BRA,3.76286,,NIC.br
2017,Belgium,BEL,1.11551,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2014,Botswana,BWA,0.0953684,,Statistics Botswana
2019,Côte d'Ivoire,CIV,0.0318535,,ARTCI
2016,Spain,ESP,6.58622,,Instituto Nacional de Estadística (INE)
2017,Spain,ESP,6.14686,,Instituto Nacional de Estadística (INE)
2015,Egypt,EGY,0,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,0,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2015,Iran (Islamic Republic of),IRN,0,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,0.868829,,Statistical Centre of Iran
2018,Kuwait,KWT,10.3649,,comminucations and information technology regulatory authority
2013,Mexico,MEX,0.186795,,Instituto Nacional de Estadística y Geografía
2014,Mexico,MEX,0.253444,,Instituto Nacional de Estadística y Geografía (INEGI)
2015,Mexico,MEX,0.649922,,Instituto Nacional de Estadística y Geografía (INEGI)
2016,Mexico,MEX,1.01838,,Instituto Nacional de Estadística y Geografía (INEGI)
2017,Mexico,MEX,1.19442,,Instituto Nacional de Estadística y Geografía (INEGI)
2018,Mexico,MEX,1.58815,,Instituto Nacional de Estadística y Geografía (INEGI)
2019,Mexico,MEX,1.93086,,Instituto Nacional de Estadística y Geografía (INEGI)
2020,Mexico,MEX,3.60941,,Instituto Nacional de Estadística y Geografía (INEGI)
2016,Morocco,MAR,0,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2018,Morocco,MAR,0,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2018,Niger,NER,0.310805,,
2013,Puerto Rico,PRI,2.0068,,Instituto de Estadisticas de Puerto Rico
2014,Puerto Rico,PRI,2.24785,,Instituto de Estadisticas de Puerto Rico
2015,Puerto Rico,PRI,3.08033,,Instituto de Estadisticas de Puerto Rico
2016,Puerto Rico,PRI,4.73732,,Instituto de Estadisticas de Puerto Rico
2017,Puerto Rico,PRI,4.07642,,Instituto de Estadisticas de Puerto Rico
2018,Puerto Rico,PRI,4.59186,,Instituto de Estadisticas de Puerto Rico
2019,Puerto Rico,PRI,6.11393,,
2015,Qatar,QAT,0.442333,,Ministry Of Transport and Communications
2016,Qatar,QAT,0.294623,,
2017,Qatar,QAT,0.147315,,
2020,Qatar,QAT,0,,Ministry of Transport and Communications
2015,Thailand,THA,4.74208,,
2015,United States,USA,2.83907,,U.S. Census Bureau
2017,United States,USA,6.65845,,United States Censu Bureau
2018,United States,USA,6.92493,,United States Censu Bureau
2019,United States,USA,6.53224,,U.S. Census Bureau
2018,Uzbekistan,UZB,0.0100064,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Uzbekistan,UZB,5.12999,,The State Committee of the Republic of Uzbekistan on Statistics
2014,Zimbabwe,ZWE,0.00672058,,
2020,Zimbabwe,ZWE,0,,Zimbabwe National Statistics Agency (ZIMSTAT)
2015,Kazakhstan,KAZ,10.6215,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2016,Kazakhstan,KAZ,1.57187,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2017,Kazakhstan,KAZ,0.0600432,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2018,Kazakhstan,KAZ,0.0986288,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2019,Kazakhstan,KAZ,0.0843401,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2020,Kazakhstan,KAZ,0.312038,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
2014,Palestine,WBG,1.9361,,Palestinian Central Bureau of Statistics
