year,country,iso,value,note,source
2014,South Africa,ZAF,Promote the adoption of broadband services and applications ,,
2016,South Africa,ZAF,Promote the adoption of broadband services and applications ,,
2017,South Africa,ZAF,Promote the adoption of broadband services and applications ,,
2018,South Africa,ZAF,Promote the adoption of broadband services and applications ,,
2019,South Africa,ZAF,Promote the adoption of broadband services and applications ,,
2020,South Africa,ZAF,Promote the adoption of broadband services and applications ,,
2014,Albania,ALB,Connect       per cent of households with broadband,,
2015,Albania,ALB,Connect       per cent of households with broadband,,
2016,Albania,ALB,Promote the provision of broadband services to specific populations,,
2017,Albania,ALB,Connect       per cent of households with broadband,,
2018,Albania,ALB,Connect       per cent of households with broadband,,
2019,Albania,ALB,Connect       per cent of households with broadband,,
2020,Albania,ALB,Connect       per cent of households with broadband,,
2015,Algeria,DZA,"Promote the provision of public services using broadband, such as",,
2016,Algeria,DZA,"Promote the provision of public services using broadband, such as",,
2017,Algeria,DZA,Build nationwide broadband infrastructure ,,
2018,Algeria,DZA,Build nationwide broadband infrastructure ,,
2019,Algeria,DZA,Build nationwide broadband infrastructure ,,
2020,Algeria,DZA,Build nationwide broadband infrastructure ,,
2010,Andorra,AND,Build nationwide broadband infrastructure ,,
2011,Andorra,AND,Build nationwide broadband infrastructure ,,
2012,Andorra,AND,Build nationwide broadband infrastructure ,,
2016,Andorra,AND,Build nationwide broadband infrastructure ,,
2019,Argentina,ARG,Build nationwide broadband infrastructure ,,
2020,Argentina,ARG,Build nationwide broadband infrastructure ,,
2010,Saudi Arabia,SAU,"Others,",,
2012,Saudi Arabia,SAU,Build nationwide broadband infrastructure ,,
2013,Saudi Arabia,SAU,"Promote the provision of public services using broadband, such as",,
2014,Saudi Arabia,SAU,Connect       per cent of households with broadband,,
2015,Saudi Arabia,SAU,Build nationwide broadband infrastructure ,,
2016,Saudi Arabia,SAU,Build nationwide broadband infrastructure ,,
2017,Saudi Arabia,SAU,Build nationwide broadband infrastructure ,,
2018,Saudi Arabia,SAU,Build nationwide broadband infrastructure ,,
2019,Saudi Arabia,SAU,Build nationwide broadband infrastructure ,,
2020,Saudi Arabia,SAU,Build nationwide broadband infrastructure ,,
2012,Antigua and Barbuda,ATG,Build nationwide broadband infrastructure ,,
2013,Antigua and Barbuda,ATG,Build nationwide broadband infrastructure ,,
2012,Australia,AUS,Build nationwide broadband infrastructure ,,
2013,Australia,AUS,Build nationwide broadband infrastructure ,,
2014,Australia,AUS,"Others,",,
2015,Australia,AUS,Build nationwide broadband infrastructure ,,
2017,Australia,AUS,Build nationwide broadband infrastructure ,,
2018,Australia,AUS,Build nationwide broadband infrastructure ,,
2019,Australia,AUS,Build nationwide broadband infrastructure ,,
2020,Australia,AUS,Build nationwide broadband infrastructure ,,
2010,Austria,AUT,"Others,",,
2012,Austria,AUT,"Others,",,
2013,Austria,AUT,Build nationwide broadband infrastructure ,,
2014,Austria,AUT,Build nationwide broadband infrastructure ,,
2015,Austria,AUT,Build nationwide broadband infrastructure ,,
2016,Austria,AUT,Build nationwide broadband infrastructure ,,
2017,Austria,AUT,Build nationwide broadband infrastructure ,,
2018,Austria,AUT,Build nationwide broadband infrastructure ,,
2019,Austria,AUT,Build nationwide broadband infrastructure ,,
2015,Azerbaijan,AZE,Connect       per cent of households with broadband,,
2016,Azerbaijan,AZE,Build nationwide broadband infrastructure ,,
2017,Azerbaijan,AZE,Build nationwide broadband infrastructure ,,
2018,Azerbaijan,AZE,Build nationwide broadband infrastructure ,,
2019,Azerbaijan,AZE,Build nationwide broadband infrastructure ,,
2020,Azerbaijan,AZE,Build nationwide broadband infrastructure ,,
2010,Brazil,BRA,Build nationwide broadband infrastructure ,,
2012,Brazil,BRA,"Others,",,
2013,Brazil,BRA,"Others,",,
2014,Brazil,BRA,"Others,",,
2015,Brazil,BRA,"Others,",,
2016,Brazil,BRA,"Others,",,
2017,Brazil,BRA,"Others,",,
2018,Brazil,BRA,"Others,",,
2019,Brazil,BRA,Build nationwide broadband infrastructure ,,
2020,Brazil,BRA,Build nationwide broadband infrastructure ,,
2010,Belgium,BEL,Connect       per cent of households with broadband,,
2013,Belgium,BEL,Connect       per cent of households with broadband,,
2014,Belgium,BEL,Connect       per cent of households with broadband,,
2015,Belgium,BEL,Connect       per cent of households with broadband,,
2016,Belgium,BEL,Connect       per cent of households with broadband,,
2017,Belgium,BEL,"Others,",,
2018,Belgium,BEL,Connect       per cent of households with broadband,,
2019,Belgium,BEL,Connect       per cent of households with broadband,,
2020,Belgium,BEL,Connect       per cent of households with broadband,,
2015,Benin,BEN,Promote the provision of broadband services to specific populations,,
2016,Benin,BEN,Build nationwide broadband infrastructure ,,
2017,Benin,BEN,Build nationwide broadband infrastructure ,,
2018,Benin,BEN,Build nationwide broadband infrastructure ,,
2019,Benin,BEN,Build nationwide broadband infrastructure ,,
2020,Benin,BEN,Build nationwide broadband infrastructure ,,
2010,Burkina Faso,BFA,Build nationwide broadband infrastructure ,,
2012,Burkina Faso,BFA,Build nationwide broadband infrastructure ,,
2018,Burkina Faso,BFA,Build nationwide broadband infrastructure ,,
2019,Burkina Faso,BFA,Build nationwide broadband infrastructure ,,
2012,Bangladesh,BGD,"Others,",,
2013,Bangladesh,BGD,"Others,",,
2015,Bangladesh,BGD,Promote the provision of broadband services to specific populations,,
2020,Bangladesh,BGD,Build nationwide broadband infrastructure ,,
2019,Bahrain,BHR,Build nationwide broadband infrastructure ,,
2013,Belarus,BLR,Build nationwide broadband infrastructure ,,
2018,Belarus,BLR,Build nationwide broadband infrastructure ,,
2019,Belarus,BLR,Build nationwide broadband infrastructure ,,
2020,Belarus,BLR,Build nationwide broadband infrastructure ,,
2019,Bolivia (Plurinational State of),BOL,Promote the adoption of broadband services and applications ,,
2012,Botswana,BWA,Build nationwide broadband infrastructure ,,
2013,Botswana,BWA,Build nationwide broadband infrastructure ,,
