year,country,iso,value,note,source
2021,Angola,AGO,No,,
2021,Algeria,DZA,No,,
2021,Andorra,AND,No,,
2021,Argentina,ARG,Yes,,
2021,Armenia,ARM,No,,
2021,Saudi Arabia,SAU,No,,
2021,Austria,AUT,No,,
2021,Brazil,BRA,No,,
2021,Bahamas,BHS,No,,
2021,Burundi,BDI,Yes,,
2021,Benin,BEN,No,,
2021,Burkina Faso,BFA,No,,
2021,Bolivia (Plurinational State of),BOL,No,,
2021,Cambodia,KHM,Yes,,
2021,China,CHN,No,,
2021,Colombia,COL,No,,
2021,Sri Lanka,LKA,No,,
2021,Congo (Rep. of the),COG,No,,
2021,Costa Rica,CRI,Yes,,
2021,Spain,ESP,Yes,,
2021,Egypt,EGY,No,,
2021,Estonia,EST,No,,
2021,France,FRA,Yes,3% du chiffre d'affaires,
2021,Finland,FIN,No,,
2021,Greece,GRC,No,,
2021,Grenada,GRD,No,,
2021,Guatemala,GTM,No,,
2021,Guyana,GUY,No,,
2021,Honduras,HND,No,,
2021,Netherlands,NLD,No,,
2021,Iceland,ISL,No,,
2021,Jordan,JOR,No,,
2021,Kenya,KEN,Yes,,
2021,Kuwait,KWT,No,,
2021,Lebanon,LBN,No,,
2021,Liberia,LBR,No,,
2021,Liechtenstein,LIE,No,,
2021,Lesotho,LSO,No,,
2021,Lithuania,LTU,No,,
2021,Mexico,MEX,Yes,la retención del IVA y del Impuesto Sobre la Renta (ISR),
2021,Malaysia,MYS,Yes,,
2021,Mozambique,MOZ,No,,
2021,Malawi,MWI,No,,
2021,Nicaragua,NIC,No,,
2021,Namibia,NAM,No,,
2021,New Zealand,NZL,No,,
2021,Oman,OMN,No,,
2021,Portugal,PRT,No,,
2021,Paraguay,PRY,Yes,,
2021,Qatar,QAT,No,,
2021,Romania,ROU,No,,
2021,Rwanda,RWA,No,,
2021,Russian Federation,RUS,No,,
2021,Senegal,SEN,Yes,,
2021,Samoa,WSM,No,,
2021,Somalia,SOM,No,,
2021,Sierra Leone,SLE,No,,
2021,Sao Tome and Principe,STP,No,,
2021,Switzerland,CHE,No,,
2021,Suriname,SUR,No,,
2021,Czech Republic,CZE,No,,
2021,Togo,TGO,No,,
2021,Tonga,TON,No,,
2021,Trinidad and Tobago,TTO,No,,
2021,Tunisia,TUN,No,,
2021,Turkey,TUR,Yes,,
2021,Tanzania,TZA,No,,
2021,United Arab Emirates,ARE,No,There is general VAT of 5%,
2021,Uganda,UGA,Yes,,
2021,Uruguay,URY,No,,
2021,Saint Vincent and the Grenadines,VCT,No,,
2021,Zambia,ZMB,No,,
2021,Zimbabwe,ZWE,No,,
2021,Moldova,MDA,No,,
2021,Bosnia and Herzegovina,BIH,No,,
2021,Slovakia,SVK,No,,
2021,Montenegro,MNE,No,,
