year,country,iso,value,note,source
2018,Afghanistan,AFG,Yes,,
2019,Afghanistan,AFG,Yes,,
2020,Afghanistan,AFG,Yes,,
2021,Afghanistan,AFG,Yes,,
2015,South Africa,ZAF,Yes,,
2018,South Africa,ZAF,Yes,,
2019,South Africa,ZAF,Yes,,
2021,South Africa,ZAF,Yes,,
2020,Angola,AGO,Yes,,
2021,Angola,AGO,No,,
2015,Albania,ALB,Yes,,
2016,Albania,ALB,Yes,,
2017,Albania,ALB,Yes,,
2018,Albania,ALB,Yes,,
2019,Albania,ALB,Yes,,
2020,Albania,ALB,Yes,,
2021,Albania,ALB,Yes,,
2015,Algeria,DZA,No,,
2016,Algeria,DZA,Yes,,
2017,Algeria,DZA,No,,
2018,Algeria,DZA,No,,
2015,Andorra,AND,No,,
2018,Andorra,AND,No,,
2021,Andorra,AND,No,,
2016,Argentina,ARG,Yes,,
2017,Argentina,ARG,Yes,,
2018,Argentina,ARG,Yes,,
2019,Argentina,ARG,Yes,,
2020,Argentina,ARG,Yes,,
2021,Argentina,ARG,Yes,,
2015,Armenia,ARM,Yes,,
2016,Armenia,ARM,Yes,,
2017,Armenia,ARM,Yes,,
2018,Armenia,ARM,Yes,,
2019,Armenia,ARM,Yes,,
2020,Armenia,ARM,Yes,,
2021,Armenia,ARM,Yes,,
2015,Saudi Arabia,SAU,Yes,,
2016,Saudi Arabia,SAU,Yes,,
2017,Saudi Arabia,SAU,Yes,,
2018,Saudi Arabia,SAU,Yes,,
2019,Saudi Arabia,SAU,Yes,,
2020,Saudi Arabia,SAU,Yes,,
2021,Saudi Arabia,SAU,Yes,,
2015,Australia,AUS,Yes,,
2016,Australia,AUS,Yes,,
2017,Australia,AUS,Yes,,
2018,Australia,AUS,Yes,,
2019,Australia,AUS,No,,
2020,Australia,AUS,No,,
2021,Australia,AUS,No,,
2015,Austria,AUT,Yes,,
2016,Austria,AUT,Yes,,
2017,Austria,AUT,Yes,,
2018,Austria,AUT,Yes,,
2019,Austria,AUT,Yes,,
2021,Austria,AUT,No,,
2015,Azerbaijan,AZE,No,,
2016,Azerbaijan,AZE,No,,
2019,Azerbaijan,AZE,Yes,,
2020,Azerbaijan,AZE,Yes,,
2017,Brazil,BRA,Yes,,
2018,Brazil,BRA,Yes,,
2019,Brazil,BRA,Yes,,
2020,Brazil,BRA,Yes,,
2021,Brazil,BRA,Yes,,
2015,Bahamas,BHS,No,,
2018,Bahamas,BHS,Yes,,
2019,Bahamas,BHS,Yes,,
2021,Bahamas,BHS,No,,
2015,Burundi,BDI,No,,
2018,Burundi,BDI,No,,
2019,Burundi,BDI,No,,
2020,Burundi,BDI,No,,
2021,Burundi,BDI,No,,
2015,Belgium,BEL,Yes,,
2016,Belgium,BEL,No,,
2017,Belgium,BEL,Yes,,
2019,Belgium,BEL,Yes,,
2020,Belgium,BEL,Yes,,
2021,Belgium,BEL,Yes,,
2016,Benin,BEN,Yes,,
2017,Benin,BEN,Yes,,
2019,Benin,BEN,No,,
2020,Benin,BEN,No,,
2021,Benin,BEN,No,,
2018,Burkina Faso,BFA,No,,
2019,Burkina Faso,BFA,Yes,,
2020,Burkina Faso,BFA,Yes,,
2021,Burkina Faso,BFA,No,,
2021,Bahrain,BHR,No,,
2015,Belarus,BLR,No,,
2016,Belarus,BLR,Yes,,
2017,Belarus,BLR,Yes,,
2018,Belarus,BLR,Yes,,
2020,Belarus,BLR,No,,
2021,Belarus,BLR,No,,
2015,Belize,BLZ,No,,
2018,Belize,BLZ,No,,
2015,Bolivia (Plurinational State of),BOL,No,,
2016,Bolivia (Plurinational State of),BOL,No,,
2017,Bolivia (Plurinational State of),BOL,No,,
2020,Bolivia (Plurinational State of),BOL,No,,
2021,Bolivia (Plurinational State of),BOL,No,,
2015,Botswana,BWA,Yes,,
2016,Botswana,BWA,Yes,,
2017,Botswana,BWA,Yes,,
2019,Botswana,BWA,Yes,,
2020,Botswana,BWA,Yes,,
2021,Botswana,BWA,Yes,,
2018,Barbados,BRB,No,,
2017,Myanmar,MMR,Yes,,
2018,Myanmar,MMR,Yes,,
2019,Myanmar,MMR,Yes,,
2020,Myanmar,MMR,Yes,,
2021,Myanmar,MMR,Yes,,
2016,Brunei Darussalam,BRN,No,,
2018,Brunei Darussalam,BRN,No,,
2019,Brunei Darussalam,BRN,No,,
2020,Brunei Darussalam,BRN,No,,
2021,Brunei Darussalam,BRN,No,,
2015,Bulgaria,BGR,Yes,,
2016,Bulgaria,BGR,No,,
2018,Bulgaria,BGR,No,,
2019,Bulgaria,BGR,No,,
2020,Bulgaria,BGR,No,,
2021,Bulgaria,BGR,No,,
2015,Canada,CAN,No,,
