year,country,iso,value,note,source
1999,Afghanistan,AFG,"If more than one entity or another body is involved in this function, please explain",,
2000,Afghanistan,AFG,"If more than one entity or another body is involved in this function, please explain",,
2004,Afghanistan,AFG,Sector Ministry,,
2005,Afghanistan,AFG,Not regulated,,
2014,Afghanistan,AFG,Regulatory Authority,,
2018,Afghanistan,AFG,Regulatory Authority,,
2019,Afghanistan,AFG,Regulatory Authority,,
2020,Afghanistan,AFG,Regulatory Authority,,
1998,South Africa,ZAF,Regulatory Authority,,
1999,South Africa,ZAF,Regulatory Authority,,
2003,South Africa,ZAF,Regulatory Authority,,
2004,South Africa,ZAF,Regulatory Authority,,
2014,South Africa,ZAF,Regulatory Authority,,
2015,South Africa,ZAF,Regulatory Authority,,
2016,South Africa,ZAF,Regulatory Authority,,
2017,South Africa,ZAF,Regulatory Authority,,
2018,South Africa,ZAF,Regulatory Authority,,
2019,South Africa,ZAF,Regulatory Authority,,
2020,South Africa,ZAF,Regulatory Authority,,
2000,Angola,AGO,Regulatory Authority,,
2001,Angola,AGO,Regulatory Authority,,
2002,Angola,AGO,Regulatory Authority,,
2003,Angola,AGO,Regulatory Authority,,
2004,Angola,AGO,Regulatory Authority,,
2007,Angola,AGO,Regulatory Authority,,
2008,Angola,AGO,Regulatory Authority,,
2020,Angola,AGO,Regulatory Authority,,
1998,Albania,ALB,Regulatory Authority,,
1999,Albania,ALB,Regulatory Authority,,
2000,Albania,ALB,Regulatory Authority,,
2003,Albania,ALB,Regulatory Authority,,
2004,Albania,ALB,Regulatory Authority,,
2005,Albania,ALB,Regulatory Authority,,
2006,Albania,ALB,Regulatory Authority,,
2009,Albania,ALB,Regulatory Authority,,
2017,Albania,ALB,Regulatory Authority,,
2018,Albania,ALB,Regulatory Authority,,
2019,Albania,ALB,Regulatory Authority,,
2020,Albania,ALB,"If more than one entity or another body is involved in this function, please explain",,
1998,Algeria,DZA,Sector Ministry,,
2004,Algeria,DZA,Regulatory Authority,,
2005,Algeria,DZA,Regulatory Authority,,
2015,Algeria,DZA,Regulatory Authority,,
2016,Algeria,DZA,Regulatory Authority,,
2017,Algeria,DZA,Regulatory Authority,,
2018,Algeria,DZA,Regulatory Authority,,
2019,Algeria,DZA,Regulatory Authority,,
