year,country,iso,value,note,source
2018,Algeria,DZA,21.3482,,"Ministry of Post, Telecommunications, Technologies and Digital"
2017,Saudi Arabia,SAU,36.5261,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,45.6925,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,49.3919,,Communications andI nformation Technology Commision
2014,Austria,AUT,26.8291,,Eurostat
2015,Austria,AUT,24.9232,,Eurostat
2016,Austria,AUT,26.1515,,Statistics Austria
2017,Austria,AUT,30.5572,,Statistics Austria
2018,Austria,AUT,29.3247,,Statistics Austria
2017,Azerbaijan,AZE,3.29,,State Statistical Committee
2018,Azerbaijan,AZE,3.29,,State Statistical Committee
2019,Azerbaijan,AZE,3.90001,,State Statistical Committee
2020,Azerbaijan,AZE,3.46,,State Statistical Committee
2013,Brazil,BRA,19.1774,,NIC.br
2014,Brazil,BRA,15.911,,NIC.br
2016,Brazil,BRA,21.7965,,NIC.br
2017,Brazil,BRA,24.5816,,NIC.br
2018,Brazil,BRA,25.8401,,NIC.br
2019,Brazil,BRA,27.8751,,NIC.br
2014,Belgium,BEL,33.0426,,Eurostat
2015,Belgium,BEL,33.5463,,Eurostat
2016,Belgium,BEL,36.9292,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,38.1614,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,42.7742,,Statistics Belgium (Statbel)
2020,Belgium,BEL,49.0916,,Statistics Belgium (Statbel)
2013,Bahrain,BHR,14.6733,,Telecommunications Regulatory Authority (TRA)
2014,Bahrain,BHR,15.2153,,Telecommunications Regulatory Authority (TRA)
2015,Bahrain,BHR,21.7352,,Telecommunications Regulatory Authority (TRA) Bahrain
2016,Bahrain,BHR,27.6977,,Telecommunications Regulatory Authority (TRA)
2017,Bahrain,BHR,23.599,,Telecommunications Regulatory Authority (TRA)
2018,Bahrain,BHR,32.3723,,Telecommunications Regulatory Authority (TRA)
2020,Bahrain,BHR,39.0099,,Telecommunications Regulatory Authority (TRA)
2014,Bulgaria,BGR,19.5773,,Eurostat
2016,Bulgaria,BGR,23.545,,National Statistical Institute
2017,Bulgaria,BGR,27.8026,,National Statistical Institute
2018,Bulgaria,BGR,27.6401,,National Statistical Institute
2019,Bulgaria,BGR,25.9622,,National Statistical Institute
2020,Bulgaria,BGR,34.4963,,National Statistical Institute
2019,Côte d'Ivoire,CIV,4.55709,,ARTCI
2014,Cyprus,CYP,18.5459,,Eurostat
2015,Cyprus,CYP,29.3372,,Eurostat
2016,Cyprus,CYP,25.4226,,STATISTICAL SERVICE OF CYPRUS
2018,Cyprus,CYP,38.2308,,STATISTICAL SERVICE OF CYPRUS
2020,Cyprus,CYP,47.7492,,Statistical Service of Cyprus
2014,Germany,DEU,24.2934,,Eurostat
2015,Germany,DEU,26.3528,,Eurostat
2016,Germany,DEU,22.0776,,Eurostat
2017,Germany,DEU,28.2219,,Federal Statistical Office
2019,Germany,DEU,31.3609,,Statistisches Bundesamt (Destatis)
2014,Denmark,DNK,44.2226,,Eurostat
2015,Denmark,DNK,44.8991,,Eurostat
2017,Denmark,DNK,56.495,,Statistics Denmark 
2018,Denmark,DNK,62.4553,,Statistics Denmark 
2014,Spain,ESP,30.9096,,Eurostat
2015,Spain,ESP,32.1462,,Eurostat
2016,Spain,ESP,35.4583,,Instituto Nacional de Estadística (INE)
2017,Spain,ESP,40.209,,Instituto Nacional de Estadística (INE)
2019,Spain,ESP,46.0285,,Instituto Nacional de Estadística (INE)
2020,Spain,ESP,46.0751,,Instituto Nacional de Estadística (INE)
2014,Egypt,EGY,1.68125,,Ministry of Communications and Information Technology
2015,Egypt,EGY,2.22807,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,0.889537,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,8.91382,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,4.1308,,Ministry of Communications and Information Technology
2019,Egypt,EGY,13.6703,,Ministry of Communications and Information Technology
2020,Egypt,EGY,16.85,,Ministry of Communications and Information Technology
2014,Estonia,EST,28.704,,Eurostat
2015,Estonia,EST,34.9098,,Eurostat
2016,Estonia,EST,37.4226,,Statistics Estonia
2017,Estonia,EST,33.8673,,Statistics Estonia
2020,Estonia,EST,43.9734,,Statistics Estonia
2014,France,FRA,24.8353,,Eurostat
2015,France,FRA,22.4711,,Eurostat
2016,France,FRA,23.9085,,Eurostat
2018,France,FRA,30.0886,,INSEE
2019,France,FRA,33.3544,,Insee
2014,Finland,FIN,26.2771,,Eurostat
2015,Finland,FIN,36.546,,Eurostat
