year,country,iso,value,note,source
2020,Azerbaijan,AZE,23,,State Statistical Committee
2018,Belgium,BEL,2.02287,,Statistics Belgium
2020,Belgium,BEL,2.37913,,Statistics Belgium (Statbel)
2019,Belarus,BLR,27.1953,,Национальный статистический комитет Республики Беларусь
2020,Belarus,BLR,27.4804,,Национальный статистический комитет Республики Беларусь
2017,Myanmar,MMR,33.3189,,Central Statistical Organization
2018,Japan,JPN,11.7043,,Ministry of Internal Affairs and Communications
2019,Japan,JPN,13.4672,,Ministry of Internal Affairs and Communications
2020,Japan,JPN,14.8826,,Ministry of Internal Affairs and Communications
2019,Mali,MLI,9.17509,,Institut National de la Statistique (INSTAT)
2020,Russian Federation,RUS,30.6362,,Federal State Statistics Service
2020,Uzbekistan,UZB,15.5138,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Zimbabwe,ZWE,96.0371,,Zimbabwe National Statistics Agency (ZIMSTAT)
2014,Moldova,MDA,4.46992,,National Bureau of Statistics of the Republic of Moldova
2015,Moldova,MDA,7.3607,,National Bureau of Statistics of the Republic of Moldova
2016,Moldova,MDA,5.38149,,National Bureau of Statistics of the Republic of Moldova
2017,Moldova,MDA,2.49084,,National Bureau of Statistics of the Republic of Moldova
2018,Moldova,MDA,4.74748,,National Bureau of Statistics of the Republic of Moldova
2019,Moldova,MDA,12.1503,,National Bureau of Statistics of the Republic of Moldova
2020,Moldova,MDA,7.95262,,National Bureau of Statistics of the Republic of Moldova
2020,Kazakhstan,KAZ,27.0728,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
