year,country,iso,value,note,source
2012,Afghanistan,AFG,Without price control,,
2018,Afghanistan,AFG,Without price control,,
2019,Afghanistan,AFG,Without price control,,
2020,Afghanistan,AFG,Without price control,,
2021,Afghanistan,AFG,Without price control,,
2013,South Africa,ZAF,Without price control,,
2015,South Africa,ZAF,Without price control,,
2021,South Africa,ZAF,Without price control,,
2020,Angola,AGO,With price control,,
2021,Angola,AGO,Without price control,,
2013,Albania,ALB,Without price control,,
2014,Albania,ALB,Without price control,,
2015,Albania,ALB,Without price control,,
2016,Albania,ALB,Without price control,,
2017,Albania,ALB,Without price control,,
2018,Albania,ALB,Without price control,,
2019,Albania,ALB,Without price control,,
2020,Albania,ALB,Without price control,,
2021,Albania,ALB,Without price control,,
2010,Algeria,DZA,Without price control,,
2011,Algeria,DZA,Without price control,,
2015,Algeria,DZA,Without price control,,
2016,Algeria,DZA,Without price control,,
2017,Algeria,DZA,Without price control,,
2018,Algeria,DZA,Without price control,,
2021,Algeria,DZA,Without price control,,
2011,Andorra,AND,With price control,,
2012,Andorra,AND,With price control,,
2013,Andorra,AND,Without price control,,
2015,Andorra,AND,Without price control,,
2018,Andorra,AND,Without price control,,
2021,Andorra,AND,With price control,,
2010,Argentina,ARG,Without price control,,
2011,Argentina,ARG,Without price control,,
2012,Argentina,ARG,Without price control,,
2013,Argentina,ARG,Without price control,,
2015,Argentina,ARG,Without price control,,
2016,Argentina,ARG,Without price control,,
2017,Argentina,ARG,Without price control,,
2018,Argentina,ARG,Without price control,,
2019,Argentina,ARG,Without price control,,
2020,Argentina,ARG,Without price control,,
2021,Argentina,ARG,With price control,,
2010,Armenia,ARM,Without price control,,
2011,Armenia,ARM,Without price control,,
2012,Armenia,ARM,Without price control,,
2013,Armenia,ARM,Without price control,,
2014,Armenia,ARM,Without price control,,
2015,Armenia,ARM,Without price control,,
2016,Armenia,ARM,Without price control,,
2017,Armenia,ARM,Without price control,,
2018,Armenia,ARM,Without price control,,
2019,Armenia,ARM,Without price control,,
2020,Armenia,ARM,Without price control,,
2021,Armenia,ARM,Without price control,,
2010,Saudi Arabia,SAU,With price control,,
2011,Saudi Arabia,SAU,With price control,,
2012,Saudi Arabia,SAU,With price control,,
2015,Saudi Arabia,SAU,With price control,,
2016,Saudi Arabia,SAU,With price control,,
2017,Saudi Arabia,SAU,With price control,,
2018,Saudi Arabia,SAU,With price control,,
2019,Saudi Arabia,SAU,With price control,,
2020,Saudi Arabia,SAU,With price control,,
2021,Saudi Arabia,SAU,With price control,,
2012,Antigua and Barbuda,ATG,Without price control,,
2013,Antigua and Barbuda,ATG,Without price control,,
2011,Australia,AUS,Without price control,,
2012,Australia,AUS,Without price control,,
2013,Australia,AUS,Without price control,,
2014,Australia,AUS,Without price control,,
2015,Australia,AUS,Without price control,,
2016,Australia,AUS,Without price control,,
2017,Australia,AUS,Without price control,,
2018,Australia,AUS,Without price control,,
2019,Australia,AUS,Without price control,,
2020,Australia,AUS,Without price control,,
2021,Australia,AUS,Without price control,,
2010,Austria,AUT,Without price control,,
2011,Austria,AUT,Without price control,,
2012,Austria,AUT,Without price control,,
2013,Austria,AUT,Without price control,,
2014,Austria,AUT,Without price control,,
2015,Austria,AUT,Without price control,,
2016,Austria,AUT,Without price control,,
2017,Austria,AUT,Without price control,,
2018,Austria,AUT,Without price control,,
2019,Austria,AUT,Without price control,,
2020,Austria,AUT,Without price control,,
2021,Austria,AUT,Without price control,,
2010,Azerbaijan,AZE,Without price control,,
2011,Azerbaijan,AZE,Without price control,,
2012,Azerbaijan,AZE,Without price control,,
2013,Azerbaijan,AZE,Without price control,,
2014,Azerbaijan,AZE,Without price control,,
2015,Azerbaijan,AZE,Without price control,,
2016,Azerbaijan,AZE,Without price control,,
2017,Azerbaijan,AZE,Without price control,,
2018,Azerbaijan,AZE,Without price control,,
2019,Azerbaijan,AZE,Without price control,,
2020,Azerbaijan,AZE,Without price control,,
2010,Brazil,BRA,Without price control,,
2011,Brazil,BRA,Without price control,,
2012,Brazil,BRA,Without price control,,
2013,Brazil,BRA,Without price control,,
2014,Brazil,BRA,Without price control,,
2015,Brazil,BRA,Without price control,,
2017,Brazil,BRA,Without price control,,
2018,Brazil,BRA,Without price control,,
2019,Brazil,BRA,Without price control,,
2020,Brazil,BRA,Without price control,,
2021,Brazil,BRA,Without price control,,
2011,Bahamas,BHS,With price control,,
2013,Bahamas,BHS,With price control,,
2014,Bahamas,BHS,With price control,,
2015,Bahamas,BHS,With price control,,
2021,Bahamas,BHS,With price control,,
2011,Burundi,BDI,Without price control,,
2013,Burundi,BDI,Without price control,,
2014,Burundi,BDI,Without price control,,
2015,Burundi,BDI,Without price control,,
2018,Burundi,BDI,With price control,,
2019,Burundi,BDI,With price control,,
2020,Burundi,BDI,With price control,,
2021,Burundi,BDI,With price control,,
2011,Belgium,BEL,Without price control,,
2013,Belgium,BEL,Without price control,,
2014,Belgium,BEL,Without price control,,
2015,Belgium,BEL,Without price control,,
2019,Belgium,BEL,Without price control,,
2020,Belgium,BEL,Without price control,,
2021,Belgium,BEL,Without price control,,
2010,Benin,BEN,Without price control,,
2013,Benin,BEN,With price control,,
2014,Benin,BEN,With price control,,
2016,Benin,BEN,With price control,,
2017,Benin,BEN,With price control,,
2019,Benin,BEN,With price control,,
2020,Benin,BEN,With price control,,
2021,Benin,BEN,With price control,,
2015,Burkina Faso,BFA,Without price control,,
2017,Burkina Faso,BFA,Without price control,,
2013,Bangladesh,BGD,With price control,,
2014,Bangladesh,BGD,Without price control,,
2010,Bahrain,BHR,Without price control,,
2011,Bahrain,BHR,Without price control,,
2021,Bahrain,BHR,Without price control,,
2011,Belarus,BLR,Without price control,,
2012,Belarus,BLR,Without price control,,
2013,Belarus,BLR,Without price control,,
2014,Belarus,BLR,Without price control,,
