year,country,iso,value,note,source
2015,South Africa,ZAF,9.33648,,
2019,Albania,ALB,9.11272,,INSTAT (Institute of Statistics)
2020,Albania,ALB,7.75785,,INSTAT (Institute of Statistics)
2018,Algeria,DZA,31.3783,,"Ministry of Post, Telecommunications, Technologies and Digital"
2016,Saudi Arabia,SAU,3.50491,,CITC
2017,Saudi Arabia,SAU,28.5459,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,30.0323,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,23.7348,,Communications andI nformation Technology Commision
2020,Saudi Arabia,SAU,38.1904,,Communications andI nformation Technology Commision
2017,Austria,AUT,70.8858,,Statistics Austria
2020,Azerbaijan,AZE,51.2655,,State Statistical Committee
2016,Brazil,BRA,30.6878,,NIC.br
2017,Brazil,BRA,34.1865,,NIC.br
2018,Brazil,BRA,36.5789,,NIC.br
2019,Brazil,BRA,39.0909,,NIC.br
2020,Brazil,BRA,53.588,,NIC.br
2016,Belgium,BEL,80.1231,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,53.4926,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,51.549,,Statistics Belgium (Statbel)
2020,Belgium,BEL,48.5731,,Statistics Belgium (Statbel)
2014,Botswana,BWA,2.94586,,Statistics Botswana
2016,Brunei Darussalam,BRN,33.8467,,Authority for Info-communications Technology Industry of Brunei Darussalam
2018,Brunei Darussalam,BRN,37.7573,,Authority for Info-communications Technology Industry of Brunei Darussalam (AITI)
2016,Bulgaria,BGR,29.6709,,National Statistical Institute
2017,Bulgaria,BGR,20.4656,,National Statistical Institute
2018,Bulgaria,BGR,12.7366,,National Statistical Institute
2019,Bulgaria,BGR,10.9356,,National Statistical Institute
2020,Bulgaria,BGR,10.6556,,National Statistical Institute
2019,Côte d'Ivoire,CIV,0.786629,,ARTCI
2016,Costa Rica,CRI,33.6435,,Instituto Nacional de Estadística y Censos
2017,Costa Rica,CRI,39.3674,,Instituto Nacional de Estadística y Censos
2020,Costa Rica,CRI,54.6129,,Instituto Nacional de Estadística y Censos
2016,Cyprus,CYP,72.1537,,STATISTICAL SERVICE OF CYPRUS
2018,Cyprus,CYP,84.5104,,STATISTICAL SERVICE OF CYPRUS
2019,Cyprus,CYP,87.1079,,STATISTICAL SERVICE OF CYPRUS
2020,Cyprus,CYP,91.9385,,Statistical Service of Cyprus
2018,Denmark,DNK,36.278,,Statistics Denmark 
2020,Denmark,DNK,38.3569,,Statistics Denmark
2021,Denmark,DNK,43.1125,,Statistics Denmark
2016,Spain,ESP,15.0419,,Instituto Nacional de Estadística (INE)
2017,Spain,ESP,18.7056,,Instituto Nacional de Estadística (INE)
2019,Spain,ESP,14.4288,,Instituto Nacional de Estadística (INE)
2020,Spain,ESP,15.2786,,Instituto Nacional de Estadística (INE)
2015,Egypt,EGY,26.184,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,27.3423,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,17.3123,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,16.9228,,Ministry of Communications and Information Technology
2019,Egypt,EGY,13.2706,,Ministry of Communications and Information Technology
2020,Egypt,EGY,16.1654,,Ministry of Communications and Information Technology
2016,Estonia,EST,18.8776,,Statistics Estonia
2017,Estonia,EST,15.7208,,Statistics Estonia
2018,France,FRA,42.1841,,INSEE
2019,France,FRA,41.0989,,Insee
2020,United Kingdom,GBR,50.8539,,Office for National Statistics
2015,"Hong Kong, China",HKG,75.6916,,Census and Statistics Department
2016,"Hong Kong, China",HKG,71.5409,,Census and Statistics Department
2017,"Hong Kong, China",HKG,78.4452,,Census and Statistics Department
2018,"Hong Kong, China",HKG,64.5141,,Census and Statistics Department
2019,"Hong Kong, China",HKG,76.9234,,Census and Statistics Department
2020,"Hong Kong, China",HKG,57.6139,,Census and Statistics Department
2018,Hungary,HUN,18.0202,,Hungarian Central Statistical Office 
2019,Hungary,HUN,14.4503,,Hungarian Central Statistical Office 
2020,Hungary,HUN,26.7286,,Hungarian Central Statistical Office 
2016,Croatia,HRV,38.1529,,Croatian Bureau of Statistics
2017,Croatia,HRV,32.4495,,Croatian Bureau of Statistics
2018,Croatia,HRV,26.9161,,Croatian Bureau of Statistics
2019,Croatia,HRV,24.0803,,Croatian Bureau of Statistics
2020,Croatia,HRV,24.519,,Croatian Bureau of Statistics
2017,Italy,ITA,36.0041,,Istat – National Institute of Statistics
2020,Italy,ITA,39.2579,,National Institute of Statistics
2015,Iran (Islamic Republic of),IRN,9.59591,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,4.09256,,Statistical Centre of Iran
2015,Japan,JPN,0.421802,,Ministry of Internal Affairs and Communications
2016,Japan,JPN,0.508507,,Ministry of Internal Affairs and Communications
2018,Japan,JPN,0.57213,,Ministry of Internal Affairs and Communications
2019,Japan,JPN,0.430514,,Ministry of Internal Affairs and Communications
2020,Japan,JPN,0.34932,,Ministry of Internal Affairs and Communications
2015,Korea (Rep. of),KOR,0.0462572,,"Ministry of Science, ICT & Future Planning(MSIP)"
2016,Korea (Rep. of),KOR,0.00829259,,Ministry of Science and ICT(MSIT)
2017,Korea (Rep. of),KOR,0,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,0.0154214,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,0.0346989,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,0.00316387,,Ministriy of Sceience and ICT(MSIT)
2020,Kuwait,KWT,0.944132,,Communication and Information Technology Regulatory Authority
2016,Lesotho,LSO,0.0874851,,
2016,Lithuania,LTU,40.16,,Statistics Lithuania
2017,Lithuania,LTU,40.1875,,Statistics Lithuania
2019,Lithuania,LTU,33.2978,,Statistics Lithuania
2020,Lithuania,LTU,27.2853,,Statistics Lithuania
2016,Luxembourg,LUX,60.9844,,STATEC  (Institut national de la statistique et des études économiques)
2017,Luxembourg,LUX,65.3174,,Statec Luxembourg
2015,"Macao, China",MAC,57.9139,,Statistics and Census Service
2017,"Macao, China",MAC,4.64752,,Statistics and Census Service
2018,"Macao, China",MAC,5.04115,,Statistics and Census Service
2015,Mexico,MEX,23.0275,,Instituto Nacional de Estadística y Geografía (INEGI)
2016,Mexico,MEX,22.4916,,Instituto Nacional de Estadística y Geografía (INEGI)
2017,Mexico,MEX,23.8622,,Instituto Nacional de Estadística y Geografía (INEGI)
2018,Mexico,MEX,25.2452,,Instituto Nacional de Estadística y Geografía (INEGI)
2019,Mexico,MEX,30.1299,,Instituto Nacional de Estadística y Geografía (INEGI)
2020,Mexico,MEX,38.369,,Instituto Nacional de Estadística y Geografía (INEGI)
2017,Malaysia,MYS,1.47815,,Department of Statistics Malaysia
2018,Malaysia,MYS,1.4504,,Department of Statistics Malaysia
2019,Malaysia,MYS,2.97793,,"Department of Statistics, Malaysia"
2020,Malaysia,MYS,1.7088,,"Department of Statistics, Malaysia"
2016,Malta,MLT,29.2694,,National Statistics Office
2017,Malta,MLT,33.4755,,National Statistics Office
2018,Malta,MLT,36.1607,,National Statistics Office
2019,Malta,MLT,36.995,,National Statistics Office
2020,Malta,MLT,34.2649,,National Statistics Office
2015,Morocco,MAR,1.49155,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2016,Morocco,MAR,2,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2017,Morocco,MAR,3.74979,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2018,Morocco,MAR,1.46678,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2018,Niger,NER,0.776586,,
2017,Norway,NOR,39,,Statistics Norway
2017,Portugal,PRT,29.998,,Statistics Portugal
2018,Portugal,PRT,39.1385,,Statistics Portugal
2019,Portugal,PRT,33.5701,,Statistics Portugal
2020,Portugal,PRT,33.5189,,Statistics Portugal
2015,Paraguay,PRY,13.7574,,"Dirección General de Estadística, Encuestas y Censos (DGEEC)"
2017,Paraguay,PRY,13.7533,,"Dirección General de Estadística, Encuestas y Censos (DGEEC)"
2018,Paraguay,PRY,18.3099,,"Dirección General de Estadística, Encuestas y Censos (DGEEC)"
