year,country,iso,value,note,source
2018,Afghanistan,AFG,Yes,,
2019,Afghanistan,AFG,Yes,,
2020,Afghanistan,AFG,Yes,,
2021,Afghanistan,AFG,Yes,,
2015,South Africa,ZAF,Yes,,
2018,South Africa,ZAF,Yes,,
2019,South Africa,ZAF,Yes,,
2021,South Africa,ZAF,Yes,,
2018,Angola,AGO,Yes,,
2020,Angola,AGO,Yes,,
2021,Angola,AGO,Yes,Yes,
2015,Albania,ALB,Yes,,
2016,Albania,ALB,Yes,,
2017,Albania,ALB,Yes,,
2020,Albania,ALB,Yes,,
2021,Albania,ALB,Yes,,
2015,Algeria,DZA,Yes,,
2016,Algeria,DZA,Yes,,
2017,Algeria,DZA,Yes,,
2018,Algeria,DZA,Yes,,
2021,Algeria,DZA,Yes,,
2015,Andorra,AND,No,,
2018,Andorra,AND,No,,
2021,Andorra,AND,No,,
2015,Argentina,ARG,Yes,,
2016,Argentina,ARG,Yes,,
2017,Argentina,ARG,Yes,,
2018,Argentina,ARG,Yes,,
2019,Argentina,ARG,Yes,,
2020,Argentina,ARG,Yes,,
2021,Argentina,ARG,Yes,,
2015,Armenia,ARM,No,,
2016,Armenia,ARM,No,,
2017,Armenia,ARM,No,,
2018,Armenia,ARM,No,,
2019,Armenia,ARM,No,,
2020,Armenia,ARM,No,,
2021,Armenia,ARM,No,,
2015,Saudi Arabia,SAU,Yes,,
2016,Saudi Arabia,SAU,Yes,,
2017,Saudi Arabia,SAU,Yes,,
2018,Saudi Arabia,SAU,Yes,,
2019,Saudi Arabia,SAU,Yes,,
2020,Saudi Arabia,SAU,Yes,,
2021,Saudi Arabia,SAU,Yes,,
2015,Australia,AUS,Yes,"Co-location is negotiated on a commercial basis. Carriers have an ex ante right of access to telecommunications towers, and the sites of those towers, owned by other carriers, for the purpose of installing their own facilities so they can supply carriage services to the public.",
2016,Australia,AUS,Yes,,
2017,Australia,AUS,Yes,,
2018,Australia,AUS,Yes,,
2019,Australia,AUS,Yes,,
2020,Australia,AUS,Yes,,
2021,Australia,AUS,Yes,,
2015,Austria,AUT,Yes,,
2016,Austria,AUT,Yes,,
2017,Austria,AUT,Yes,,
2018,Austria,AUT,Yes,,
2019,Austria,AUT,Yes,,
2020,Austria,AUT,Yes,,
2021,Austria,AUT,Yes,,
2015,Azerbaijan,AZE,Yes,,
2016,Azerbaijan,AZE,Yes,,
2017,Azerbaijan,AZE,Yes,,
2018,Azerbaijan,AZE,Yes,,
2019,Azerbaijan,AZE,Yes,,
2020,Azerbaijan,AZE,Yes,,
2015,Brazil,BRA,Yes,,
2017,Brazil,BRA,Yes,,
2018,Brazil,BRA,Yes,,
2019,Brazil,BRA,Yes,,
2020,Brazil,BRA,Yes,,
2021,Brazil,BRA,Yes,,
2017,Bahamas,BHS,Yes,,
2018,Bahamas,BHS,Yes,,
2019,Bahamas,BHS,Yes,,
2021,Bahamas,BHS,Yes,,
2015,Burundi,BDI,Yes,,
2018,Burundi,BDI,No,,
2019,Burundi,BDI,Yes,,
2020,Burundi,BDI,Yes,,
2021,Burundi,BDI,Yes,,
2015,Belgium,BEL,Yes,,
2016,Belgium,BEL,Yes,,
2017,Belgium,BEL,Yes,,
2019,Belgium,BEL,Yes,,
2020,Belgium,BEL,Yes,"Yes, passive infrastructure such as antenna masts is shared. Recently, 2 MNO's, Proximus and Orange have started to share parts of their active network aswell",
2021,Belgium,BEL,Yes,,
2015,Benin,BEN,Yes,,
2016,Benin,BEN,Yes,,
2017,Benin,BEN,Yes,,
2019,Benin,BEN,Yes,,
2020,Benin,BEN,Yes,,
2021,Benin,BEN,Yes,,
2015,Burkina Faso,BFA,Yes,,
2016,Burkina Faso,BFA,Yes,,
2017,Burkina Faso,BFA,Yes,,
2018,Burkina Faso,BFA,Yes,,
2019,Burkina Faso,BFA,Yes,,
2020,Burkina Faso,BFA,Yes,,
2021,Burkina Faso,BFA,Yes,,
2021,Bahrain,BHR,Yes,,
2016,Belarus,BLR,Yes,,
2017,Belarus,BLR,Yes,,
2018,Belarus,BLR,Yes,,
2020,Belarus,BLR,Yes,,
2021,Belarus,BLR,Yes,,
2015,Bolivia (Plurinational State of),BOL,No,,
2016,Bolivia (Plurinational State of),BOL,Yes,Reglamento de Interconexión Cap VI,
2020,Bolivia (Plurinational State of),BOL,Yes,,
2021,Bolivia (Plurinational State of),BOL,Yes,,
2015,Botswana,BWA,Yes,,
2016,Botswana,BWA,Yes,,
2017,Botswana,BWA,Yes,,
2019,Botswana,BWA,Yes,,
2020,Botswana,BWA,Yes,,
2021,Botswana,BWA,Yes,,
2018,Barbados,BRB,Yes,,
2017,Myanmar,MMR,Yes,,
2018,Myanmar,MMR,Yes,,
