year,country,iso,value,note,source
2020,Afghanistan,AFG,Collaboration is required by law or in the mandate of the regulator/s,,
2020,South Africa,ZAF,There are no mechanisms in place,,
2020,Angola,AGO,Other,,
2017,Albania,ALB,"Memorandum of understanding, cooperation protocol or agreement",,
2018,Albania,ALB,"Memorandum of understanding, cooperation protocol or agreement",,
2019,Albania,ALB,"Memorandum of understanding, cooperation protocol or agreement",,
2020,Albania,ALB,"Memorandum of understanding, cooperation protocol or agreement",,
2019,Algeria,DZA,There are no mechanisms in place,,
2020,Algeria,DZA,There are no mechanisms in place,,
2018,Argentina,ARG,There are no mechanisms in place,,
2019,Argentina,ARG,There are no mechanisms in place,,
2020,Argentina,ARG,There are no mechanisms in place,,
2018,Armenia,ARM,Other,,
2019,Armenia,ARM,Collaboration is required by law or in the mandate of the regulator/s,,
2020,Armenia,ARM,Collaboration is required by law or in the mandate of the regulator/s,,
2018,Saudi Arabia,SAU,Joint program or committee,,
2019,Saudi Arabia,SAU,Other,,
2020,Saudi Arabia,SAU,Joint program or committee,,
2017,Australia,AUS,Informal coordination of enforcement action,,
2018,Australia,AUS,Informal coordination of enforcement action,,
2019,Australia,AUS,Informal coordination of enforcement action,,
2020,Australia,AUS,Informal coordination of enforcement action,,
2017,Austria,AUT,Informal coordination of enforcement action,,
2018,Austria,AUT,Informal coordination of enforcement action,,
2019,Austria,AUT,Informal coordination of enforcement action,,
2019,Azerbaijan,AZE,Informal coordination of enforcement action,,
2020,Azerbaijan,AZE,Informal coordination of enforcement action,,
2017,Brazil,BRA,There are no mechanisms in place,,
2020,Brazil,BRA,Other,,
2020,Bahamas,BHS,Informal coordination of enforcement action,,
2017,Belgium,BEL,Informal coordination of enforcement action,,
2018,Belgium,BEL,Other,,
2019,Belgium,BEL,Informal coordination of enforcement action,,
2020,Belgium,BEL,Informal coordination of enforcement action,,
2020,Benin,BEN,Collaboration is required by law or in the mandate of the regulator/s,,
2017,Burkina Faso,BFA,Informal coordination of enforcement action,,
2018,Burkina Faso,BFA,Informal coordination of enforcement action,,
2019,Burkina Faso,BFA,Informal coordination of enforcement action,,
2018,Belarus,BLR,Informal coordination of enforcement action,,
2019,Belarus,BLR,Informal coordination of enforcement action,,
2020,Belarus,BLR,Informal coordination of enforcement action,,
2019,Brunei Darussalam,BRN,Joint program or committee,,
2017,Bulgaria,BGR,There are no mechanisms in place,,
2018,Bulgaria,BGR,There are no mechanisms in place,,
2019,Bulgaria,BGR,There are no mechanisms in place,,
2020,Bulgaria,BGR,There are no mechanisms in place,,
2019,China,CHN,Joint program or committee,,
2018,Congo (Rep. of the),COG,There are no mechanisms in place,,
2019,Congo (Rep. of the),COG,There are no mechanisms in place,,
2020,Congo (Rep. of the),COG,There are no mechanisms in place,,
2019,Cabo Verde,CPV,There are no mechanisms in place,,
