year,country,iso,value,note,source
2004,Afghanistan,AFG,Regulatory Authority,,
2005,Afghanistan,AFG,Regulatory Authority,,
2014,Afghanistan,AFG,Regulatory Authority,,
2018,Afghanistan,AFG,Regulatory Authority,,
2019,Afghanistan,AFG,Regulatory Authority,,
2020,Afghanistan,AFG,Regulatory Authority,,
2003,South Africa,ZAF,Regulatory Authority,,
2004,South Africa,ZAF,Regulatory Authority,,
2014,South Africa,ZAF,Regulatory Authority,,
2015,South Africa,ZAF,Regulatory Authority,,
2020,South Africa,ZAF,Other Ministry or Government body,,
2003,Angola,AGO,Regulatory Authority,,
2004,Angola,AGO,Regulatory Authority,,
2007,Angola,AGO,Regulatory Authority,,
2008,Angola,AGO,Regulatory Authority,,
2020,Angola,AGO,Regulatory Authority,,
2003,Albania,ALB,Regulatory Authority,,
2004,Albania,ALB,Regulatory Authority,,
2005,Albania,ALB,Regulatory Authority,,
2006,Albania,ALB,Regulatory Authority,,
2009,Albania,ALB,Regulatory Authority,,
2004,Algeria,DZA,Regulatory Authority,,
2005,Algeria,DZA,Regulatory Authority,,
2015,Algeria,DZA,Operator,,
2007,Andorra,AND,Operator,,
2008,Andorra,AND,Operator,,
2009,Andorra,AND,Operator,,
2010,Andorra,AND,Operator,,
2011,Andorra,AND,Operator,,
2012,Andorra,AND,Operator,,
2003,Argentina,ARG,"If more than one entity or another body is involved in this function, please explain",,
2006,Argentina,ARG,Other Ministry or Government body,,
2007,Argentina,ARG,"If more than one entity or another body is involved in this function, please explain",,
2008,Argentina,ARG,"If more than one entity or another body is involved in this function, please explain",,
2010,Argentina,ARG,"If more than one entity or another body is involved in this function, please explain",,
2015,Argentina,ARG,Regulatory Authority,,
2018,Argentina,ARG,Regulatory Authority,,
2019,Argentina,ARG,Regulatory Authority,,
2020,Argentina,ARG,Regulatory Authority,,
2005,Armenia,ARM,Sector Ministry,,
2013,Armenia,ARM,Regulatory Authority,,
2014,Armenia,ARM,Regulatory Authority,,
2015,Armenia,ARM,Regulatory Authority,,
2018,Armenia,ARM,Regulatory Authority,,
2019,Armenia,ARM,Regulatory Authority,,
2020,Armenia,ARM,Regulatory Authority,,
2003,Saudi Arabia,SAU,Regulatory Authority,,
2005,Saudi Arabia,SAU,Regulatory Authority,,
2006,Saudi Arabia,SAU,Other Ministry or Government body,,
2007,Saudi Arabia,SAU,Regulatory Authority,,
2008,Saudi Arabia,SAU,Regulatory Authority,,
2010,Saudi Arabia,SAU,Regulatory Authority,,
2012,Saudi Arabia,SAU,Regulatory Authority,,
2013,Saudi Arabia,SAU,Regulatory Authority,,
2014,Saudi Arabia,SAU,Regulatory Authority,,
2015,Saudi Arabia,SAU,Regulatory Authority,,
2018,Saudi Arabia,SAU,"If more than one entity or another body is involved in this function, please explain",,
2019,Saudi Arabia,SAU,Regulatory Authority,,
2020,Saudi Arabia,SAU,Regulatory Authority,,
2003,Antigua and Barbuda,ATG,"If more than one entity or another body is involved in this function, please explain",,
2005,Antigua and Barbuda,ATG,Not regulated,,
2009,Antigua and Barbuda,ATG,Regulatory Authority,,
2010,Antigua and Barbuda,ATG,Regulatory Authority,,
2011,Antigua and Barbuda,ATG,Regulatory Authority,,
2013,Antigua and Barbuda,ATG,Operator,,
2004,Australia,AUS,Regulatory Authority,,
2005,Australia,AUS,Regulatory Authority,,
2006,Australia,AUS,Regulatory Authority,,
2007,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2008,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
