year,country,iso,value,note,source
2018,Afghanistan,AFG,Yes,,
2019,Afghanistan,AFG,Yes,,
2020,Afghanistan,AFG,No,,
2021,Afghanistan,AFG,No,,
2020,Angola,AGO,No,,
2021,Angola,AGO,No,,
2016,Albania,ALB,No,,
2017,Albania,ALB,No,,
2018,Albania,ALB,No,,
2019,Albania,ALB,No,,
2020,Albania,ALB,No,,
2021,Albania,ALB,No,,
2016,Algeria,DZA,No,,
2018,Andorra,AND,No,,
2021,Andorra,AND,Yes,,
2016,Argentina,ARG,Yes,,
2017,Argentina,ARG,Yes,,
2018,Argentina,ARG,Yes,,
2019,Argentina,ARG,Yes,,
2020,Argentina,ARG,Yes,,
2021,Argentina,ARG,Yes,,
2016,Armenia,ARM,No,,
2017,Armenia,ARM,No,,
2018,Armenia,ARM,No,,
2019,Armenia,ARM,No,,
2020,Armenia,ARM,No,,
2021,Armenia,ARM,No,,
2016,Saudi Arabia,SAU,Yes,please visit : https://www.dzit.gov.sa/dzit_logon/MenuItems.jsp?menu_id=taxbaserates&menu_grp=lawsbylaws&ume.logon.locale=en,
2017,Saudi Arabia,SAU,Yes,please visit : https://www.dzit.gov.sa/dzit_logon/MenuItems.jsp?menu_id=taxbaserates&menu_grp=lawsbylaws&ume.logon.locale=en,
2018,Saudi Arabia,SAU,Yes,,
2019,Saudi Arabia,SAU,Yes,,
2020,Saudi Arabia,SAU,Yes,,
2021,Saudi Arabia,SAU,Yes,,
2016,Australia,AUS,No,,
2017,Australia,AUS,No,,
2018,Australia,AUS,No,,
2019,Australia,AUS,No,,
2020,Australia,AUS,No,,
2021,Australia,AUS,No,,
2016,Austria,AUT,Yes,,
2017,Austria,AUT,Yes,,
2018,Austria,AUT,Yes,,
2019,Austria,AUT,No,,
2020,Austria,AUT,No,,
2021,Austria,AUT,No,,
2016,Azerbaijan,AZE,Yes,,
2017,Azerbaijan,AZE,Yes,,
2018,Azerbaijan,AZE,Yes,,
2019,Azerbaijan,AZE,Yes,,
2020,Azerbaijan,AZE,Yes,,
2017,Brazil,BRA,No,,
2018,Brazil,BRA,No,,
2019,Brazil,BRA,No,,
2020,Brazil,BRA,No,,
2021,Brazil,BRA,No,,
2019,Bahamas,BHS,No,,
2021,Bahamas,BHS,No,,
2018,Burundi,BDI,No,,
2019,Burundi,BDI,No,,
2020,Burundi,BDI,No,,
2021,Burundi,BDI,No,,
2016,Benin,BEN,No,,
2017,Benin,BEN,No,,
2019,Benin,BEN,No,,
2020,Benin,BEN,No,,
2021,Benin,BEN,No,,
2016,Burkina Faso,BFA,No,,
2017,Burkina Faso,BFA,Yes,,
2018,Burkina Faso,BFA,Yes,,
2019,Burkina Faso,BFA,Yes,,
2020,Burkina Faso,BFA,Yes,,
2021,Burkina Faso,BFA,Yes,,
2018,Belize,BLZ,No,,
2016,Bolivia (Plurinational State of),BOL,No,,
2018,Bolivia (Plurinational State of),BOL,Yes,,
2020,Bolivia (Plurinational State of),BOL,No,,
2021,Bolivia (Plurinational State of),BOL,No,,
2016,Botswana,BWA,No,,
2017,Botswana,BWA,No,,
2019,Botswana,BWA,No,,
2020,Botswana,BWA,No,,
2021,Botswana,BWA,No,,
2018,Barbados,BRB,No,,
2017,Myanmar,MMR,No,,
2018,Myanmar,MMR,No,,
2019,Myanmar,MMR,No,,
2020,Myanmar,MMR,No,,
2021,Myanmar,MMR,No,,
2016,Brunei Darussalam,BRN,No,,
2017,Brunei Darussalam,BRN,No,,
2018,Brunei Darussalam,BRN,No,,
2019,Brunei Darussalam,BRN,No,,
2020,Brunei Darussalam,BRN,No,,
2021,Brunei Darussalam,BRN,No,,
2018,Bulgaria,BGR,No,,
2019,Bulgaria,BGR,No,,
2020,Bulgaria,BGR,No,,
2016,Canada,CAN,Yes,,
2017,Canada,CAN,Yes,,
2018,Canada,CAN,Yes,,
2020,Canada,CAN,Yes,,
2016,Cambodia,KHM,No,,
2017,Cambodia,KHM,No,,
2018,Cambodia,KHM,No,,
2019,Cambodia,KHM,No,,
2020,Cambodia,KHM,No,,
2021,Cambodia,KHM,No,,
2016,Chile,CHL,Yes,,
2017,Chile,CHL,Yes,,
2018,Chile,CHL,Yes,,
2019,Chile,CHL,Yes,,
2020,Chile,CHL,Yes,,
2021,Chile,CHL,Yes,,
2016,Colombia,COL,No,,
2017,Colombia,COL,No,,
2018,Colombia,COL,No,,
2019,Colombia,COL,No,,
2020,Colombia,COL,No,,
2021,Colombia,COL,No,,
2020,Sri Lanka,LKA,No,,
2021,Sri Lanka,LKA,No,,
2017,Cameroon,CMR,No,,
2018,Cameroon,CMR,No,,
2017,Congo (Rep. of the),COG,No,,
2018,Congo (Rep. of the),COG,No,,
