year,country,iso,value,note,source
2020,Azerbaijan,AZE,15.1,,State Statistical Committee
2018,Belgium,BEL,2.90237,,Statistics Belgium
2020,Belgium,BEL,11.2049,,Statistics Belgium (Statbel)
2019,Belarus,BLR,0.177515,,Национальный статистический комитет Республики Беларусь
2020,Belarus,BLR,0.537423,,Национальный статистический комитет Республики Беларусь
2018,Japan,JPN,3.14872,,Ministry of Internal Affairs and Communications
2019,Japan,JPN,3.20944,,Ministry of Internal Affairs and Communications
2020,Japan,JPN,3.45409,,Ministry of Internal Affairs and Communications
2019,Mali,MLI,0.865163,,Institut National de la Statistique (INSTAT)
2020,Russian Federation,RUS,10.7236,,Federal State Statistics Service
2020,Uzbekistan,UZB,10.444,,The State Committee of the Republic of Uzbekistan on Statistics
2014,Moldova,MDA,3.30368,,National Bureau of Statistics of the Republic of Moldova
2015,Moldova,MDA,3.74588,,National Bureau of Statistics of the Republic of Moldova
2016,Moldova,MDA,4.03112,,National Bureau of Statistics of the Republic of Moldova
2017,Moldova,MDA,4.64872,,National Bureau of Statistics of the Republic of Moldova
2018,Moldova,MDA,4.61513,,National Bureau of Statistics of the Republic of Moldova
2019,Moldova,MDA,6.95215,,National Bureau of Statistics of the Republic of Moldova
2020,Moldova,MDA,6.26971,,National Bureau of Statistics of the Republic of Moldova
2020,Kazakhstan,KAZ,4.4341,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
