year,country,iso,value,note,source
2018,Afghanistan,AFG,Licensing criteria are publicly available,,
2019,Afghanistan,AFG,Licensing criteria are publicly available,,
2020,Afghanistan,AFG,Licensing criteria are publicly available,,
2017,South Africa,ZAF,Evaluation methodology is publically available,,
2018,South Africa,ZAF,Licensing criteria are publicly available,,
2019,South Africa,ZAF,Licensing criteria are publicly available,,
2020,South Africa,ZAF,Licensing criteria are publicly available,,
2016,Albania,ALB,Licensing criteria are publicly available,,
2017,Albania,ALB,Licensing criteria are publicly available,,
2018,Albania,ALB,Licensing criteria are publicly available,,
2019,Albania,ALB,Licensing criteria are publicly available,,
2020,Albania,ALB,Licensing criteria are publicly available,,
2016,Algeria,DZA,Licensing criteria are publicly available,,
2017,Algeria,DZA,Licensing criteria are publicly available,,
2018,Algeria,DZA,Licensing criteria are publicly available,,
2019,Algeria,DZA,Licensing criteria are publicly available,,
2020,Algeria,DZA,Licensing criteria are publicly available,,
2018,Argentina,ARG,Licensing criteria are publicly available,,
2019,Argentina,ARG,Licensing criteria are publicly available,,
2020,Argentina,ARG,Licensing criteria are publicly available,,
2016,Armenia,ARM,Licensing criteria are publicly available,,
2018,Armenia,ARM,Licensing criteria are publicly available,,
2019,Armenia,ARM,Licensing criteria are publicly available,,
2020,Armenia,ARM,Licensing criteria are publicly available,,
2016,Saudi Arabia,SAU,Licensing criteria are publicly available,,
2017,Saudi Arabia,SAU,Licensing criteria are publicly available,,
2018,Saudi Arabia,SAU,Licensing criteria are publicly available,,
2019,Saudi Arabia,SAU,Licensing criteria are publicly available,,
2020,Saudi Arabia,SAU,Licensing criteria are publicly available,,
2017,Australia,AUS,Licensing criteria are publicly available,,
2018,Australia,AUS,Licensing criteria are publicly available,,
2019,Australia,AUS,Licensing criteria are publicly available,,
2020,Australia,AUS,Licensing criteria are publicly available,,
2016,Austria,AUT,Licensing criteria are publicly available,,
2017,Austria,AUT,Licensing criteria are publicly available,,
2018,Austria,AUT,Licensing criteria are publicly available,,
2019,Austria,AUT,Licensing criteria are publicly available,,
2016,Azerbaijan,AZE,Licensing criteria are publicly available,,
2017,Azerbaijan,AZE,Licensing criteria are publicly available,,
2018,Azerbaijan,AZE,Licensing criteria are publicly available,,
2019,Azerbaijan,AZE,Licensing criteria are publicly available,,
2020,Azerbaijan,AZE,Licensing criteria are publicly available,,
