year,country,iso,value,note,source
2012,Afghanistan,AFG,No,,
2018,Afghanistan,AFG,No,,
2019,Afghanistan,AFG,No,,
2020,Afghanistan,AFG,No,,
2021,Afghanistan,AFG,No,,
2013,South Africa,ZAF,No,,
2015,South Africa,ZAF,No,,
2018,South Africa,ZAF,No,,
2021,South Africa,ZAF,No,,
2018,Angola,AGO,No,,
2020,Angola,AGO,Yes,,
2021,Angola,AGO,No,,
2013,Albania,ALB,No,,
2014,Albania,ALB,No,,
2015,Albania,ALB,No,,
2016,Albania,ALB,No,,
2018,Albania,ALB,No,,
2019,Albania,ALB,No,,
2020,Albania,ALB,Yes,"Roaming services are regulated within 6 Balkan Countries (Albania, Serbia, Bosnia and Herzegovina, Montenegro, North Macedonia, Kosovo)",
2021,Albania,ALB,Yes,"Roaming services are regulated within 6 Balkan Countries (Albania, Serbia, Bosnia and Herzegovina, Montenegro, North Macedonia, Kosovo) and starting from July 1, 2021 citizens in this countries use RLAH roaming regime    ",
2013,Algeria,DZA,No,,
2014,Algeria,DZA,No,,
2015,Algeria,DZA,No,,
2016,Algeria,DZA,No,,
2017,Algeria,DZA,No,,
2018,Algeria,DZA,No,,
2021,Algeria,DZA,No,,
2012,Andorra,AND,Yes,,
2013,Andorra,AND,Yes,,
2014,Andorra,AND,Yes,,
2015,Andorra,AND,Yes,,
2018,Andorra,AND,No,,
2021,Andorra,AND,Yes,,
2012,Argentina,ARG,No,,
2013,Argentina,ARG,No,,
2014,Argentina,ARG,No,,
2018,Argentina,ARG,No,,
2019,Argentina,ARG,No,,
2020,Argentina,ARG,No,,
2021,Argentina,ARG,No,Existe un Acuerdo Internacional Argentina – Chile disponiendo precios minoristas de roaming a valores locales,
2012,Armenia,ARM,Yes,,
2013,Armenia,ARM,Yes,,
2014,Armenia,ARM,Yes,,
2015,Armenia,ARM,Yes,,
2016,Armenia,ARM,Yes,,
2017,Armenia,ARM,Yes,,
2018,Armenia,ARM,Yes,,
2019,Armenia,ARM,Yes,,
2020,Armenia,ARM,Yes,,
2021,Armenia,ARM,Yes,,
2012,Saudi Arabia,SAU,Yes,,
2015,Saudi Arabia,SAU,Yes,"GCC Price caps for voice, sms and data services",
2016,Saudi Arabia,SAU,Yes,"GCC Price caps for voice, SMS and data services",
2017,Saudi Arabia,SAU,Yes,"GCC Price caps for voice, SMS and data services",
2018,Saudi Arabia,SAU,Yes,,
2019,Saudi Arabia,SAU,Yes,,
2020,Saudi Arabia,SAU,Yes,,
2021,Saudi Arabia,SAU,Yes,,
2013,Antigua and Barbuda,ATG,No,,
2012,Australia,AUS,No,,
2013,Australia,AUS,No,,
2014,Australia,AUS,No,,
2015,Australia,AUS,Yes,,
2016,Australia,AUS,Yes,,
2017,Australia,AUS,Yes,,
2018,Australia,AUS,Yes,,
2019,Australia,AUS,Yes,,
2020,Australia,AUS,Yes,,
2021,Australia,AUS,Yes,,
2012,Austria,AUT,Yes,,
2013,Austria,AUT,Yes,,
2014,Austria,AUT,Yes,,
2015,Austria,AUT,Yes,,
2016,Austria,AUT,Yes,only in the EEA,
2017,Austria,AUT,Yes,only in the eea,
2018,Austria,AUT,Yes,,
2019,Austria,AUT,Yes,only in the EU,
2021,Austria,AUT,Yes,,
2012,Azerbaijan,AZE,No,,
2013,Azerbaijan,AZE,No,,
2014,Azerbaijan,AZE,No,,
2015,Azerbaijan,AZE,No,,
2016,Azerbaijan,AZE,No,,
2017,Azerbaijan,AZE,No,,
2018,Azerbaijan,AZE,No,,
2019,Azerbaijan,AZE,No,,
2020,Azerbaijan,AZE,No,,
2012,Brazil,BRA,No,,
2013,Brazil,BRA,No,,
2014,Brazil,BRA,No,,
2015,Brazil,BRA,No,,
2017,Brazil,BRA,No,,
2018,Brazil,BRA,No,,
2019,Brazil,BRA,No,,
2020,Brazil,BRA,No,,
2021,Brazil,BRA,No,,
2015,Bahamas,BHS,No,,
2017,Bahamas,BHS,No,,
2021,Bahamas,BHS,No,,
2012,Burundi,BDI,No,,
2013,Burundi,BDI,No,,
2014,Burundi,BDI,No,,
2015,Burundi,BDI,No,,
2018,Burundi,BDI,Yes,,
2019,Burundi,BDI,Yes,,
2020,Burundi,BDI,Yes,,
2021,Burundi,BDI,Yes,,
2013,Belgium,BEL,Yes,,
2014,Belgium,BEL,Yes,,
2015,Belgium,BEL,Yes,,
2016,Belgium,BEL,Yes,,
2017,Belgium,BEL,Yes,,
2019,Belgium,BEL,Yes,,
2020,Belgium,BEL,Yes,,
2012,Benin,BEN,No,,
2014,Benin,BEN,No,,
2016,Benin,BEN,No,,
2017,Benin,BEN,No,,
2019,Benin,BEN,Yes,,
2020,Benin,BEN,Yes,,
2021,Benin,BEN,No,,
2012,Burkina Faso,BFA,No,,
2015,Burkina Faso,BFA,No,,
2016,Burkina Faso,BFA,No,,
2017,Burkina Faso,BFA,No,,
2018,Burkina Faso,BFA,No,,
