year,country,iso,value,note,source
2018,Afghanistan,AFG,"No, there are no targeted incentives",,
2019,Afghanistan,AFG,"No, there are no targeted incentives",,
2020,Afghanistan,AFG,"Yes, for all operators (including virtual operators)",,
2018,South Africa,ZAF,"No, there are no targeted incentives",,
2020,South Africa,ZAF,"No, there are no targeted incentives",,
2020,Angola,AGO,"Yes, for all operators (including virtual operators)",,
2018,Albania,ALB,"No, there are no targeted incentives",,
2019,Albania,ALB,"No, there are no targeted incentives",,
2020,Albania,ALB,"No, there are no targeted incentives",,
2018,Algeria,DZA,"Yes, for operators in rural areas",,
2020,Algeria,DZA,"No, there are no targeted incentives",,
2018,Argentina,ARG,"No, there are no targeted incentives",,
2019,Argentina,ARG,"Yes, for other operators",,
2018,Armenia,ARM,"Yes, for all operators (including virtual operators)",,
2019,Armenia,ARM,"Yes, for all operators (including virtual operators)",,
2020,Armenia,ARM,"No, there are no targeted incentives",,
2018,Saudi Arabia,SAU,"Yes, for all operators (including virtual operators)",,
2019,Saudi Arabia,SAU,"Yes, for all operators (including virtual operators)",,
2020,Saudi Arabia,SAU,"Yes, for all operators (including virtual operators)",,
2018,Australia,AUS,"No, there are no targeted incentives",,
2019,Australia,AUS,"No, there are no targeted incentives",,
2020,Australia,AUS,"No, there are no targeted incentives",,
2018,Austria,AUT,"No, there are no targeted incentives",,
2019,Austria,AUT,"Yes, for other operators",,
2018,Azerbaijan,AZE,"Yes, for operators in rural areas",,
2019,Azerbaijan,AZE,"Yes, for operators in rural areas",,
2020,Azerbaijan,AZE,"Yes, for operators in rural areas",,
2018,Brazil,BRA,"Yes, for other operators",,
2019,Brazil,BRA,"No, there are no targeted incentives",,
2020,Brazil,BRA,"Yes, for other operators",,
2019,Bahamas,BHS,"No, there are no targeted incentives",,
2020,Bahamas,BHS,"No, there are no targeted incentives",,
2018,Burundi,BDI,"Yes, for all operators (including virtual operators)",,
2019,Burundi,BDI,"No, there are no targeted incentives",,
2020,Burundi,BDI,"No, there are no targeted incentives",,
2018,Belgium,BEL,"Yes, for operators in rural areas",,
2019,Belgium,BEL,"Yes, for operators in rural areas",,
2020,Belgium,BEL,"Yes, for operators in rural areas",,
2018,Benin,BEN,"Yes, for all operators (including virtual operators)",,
