year,country,iso,value,note,source
2020,Albania,ALB,35.4699,,INSTAT (Institute of Statistics)
2018,Algeria,DZA,50.3989,,"Ministry of Post, Telecommunications, Technologies and Digital"
2018,Austria,AUT,30.8332,,Statistics Austria
2017,Azerbaijan,AZE,3.20001,,State Statistical Committee
2018,Azerbaijan,AZE,3.20001,,State Statistical Committee
2019,Azerbaijan,AZE,3.5,,State Statistical Committee
2020,Azerbaijan,AZE,3.5,,State Statistical Committee
2013,Brazil,BRA,18.4205,,NIC.br
2014,Brazil,BRA,58.471,,NIC.br
2016,Brazil,BRA,68.2823,,NIC.br
2016,Belgium,BEL,24.3906,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,29.1088,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2020,Belgium,BEL,36.5045,,Statistics Belgium (Statbel)
2015,Bahrain,BHR,19.8569,,Telecommunications Regulatory Authority (TRA) Bahrain
2016,Bahrain,BHR,69.8737,,Telecommunications Regulatory Authority (TRA)
2017,Bahrain,BHR,26.1519,,Telecommunications Regulatory Authority (TRA)
2018,Bahrain,BHR,38.7386,,Telecommunications Regulatory Authority (TRA)
2019,Bahrain,BHR,62.8144,,Telecommunications Regulatory Authority (TRA)
2020,Bahrain,BHR,45.6766,,Telecommunications Regulatory Authority (TRA)
2016,Bulgaria,BGR,22.9038,,National Statistical Institute
2018,Bulgaria,BGR,25.2872,,National Statistical Institute
2020,Bulgaria,BGR,23.5567,,National Statistical Institute
2014,Colombia,COL,9.94198,,Departamento Administrativo Nacional de Estadística - DANE
2015,Colombia,COL,14.3132,,Departamento Administrativo Nacional de Estadística - DANE
2016,Colombia,COL,16.9273,,Departamento Administrativo Nacional de Estadística - DANE
2017,Colombia,COL,23.7598,,Departamento Administrativo Nacional de Estadística - DANE
2018,Colombia,COL,22.7737,,Departamento Administrativo Nacional de Estadística - DANE
2019,Côte d'Ivoire,CIV,11.8554,,ARTCI
2016,Cyprus,CYP,25.7328,,STATISTICAL SERVICE OF CYPRUS
2018,Cyprus,CYP,25.9695,,STATISTICAL SERVICE OF CYPRUS
2020,Cyprus,CYP,60.0776,,Statistical Service of Cyprus
2016,Germany,DEU,35.6164,,Eurostat
2020,Germany,DEU,11.7568,,Statistisches Bundesamt (Destatis)
2016,Denmark,DNK,50.3629,,Eurostat
2018,Denmark,DNK,59.3772,,Statistics Denmark 
2016,Spain,ESP,44.2664,,Instituto Nacional de Estadística (INE)
2020,Spain,ESP,50.1514,,Instituto Nacional de Estadística (INE)
2014,Egypt,EGY,3.86035,,Ministry of Communications and Information Technology
2015,Egypt,EGY,3.03582,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,2.66652,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,17.2119,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,22.0157,,Ministry of Communications and Information Technology
2019,Egypt,EGY,20.2715,,Ministry of Communications and Information Technology
2020,Egypt,EGY,21.908,,Ministry of Communications and Information Technology
2016,Estonia,EST,42.687,,Statistics Estonia
2017,Estonia,EST,11.392,,Statistics Estonia
2016,France,FRA,33.6469,,Eurostat
2018,France,FRA,35.0577,,INSEE
2016,Finland,FIN,69.5143,,Eurostat
2016,United Kingdom,GBR,49.0172,,Eurostat
2016,Greece,GRC,14.8712,,Eurostat
2016,Hungary,HUN,21.9158,,Eurostat
2018,Hungary,HUN,34.0419,,Hungarian Central Statistical Office 
2020,Hungary,HUN,41.2627,,Hungarian Central Statistical Office 
2016,Netherlands,NLD,50.3125,,Eurostat
2016,Croatia,HRV,23.0719,,Croatian Bureau of Statistics
2018,Croatia,HRV,26.1158,,Croatian Bureau of Statistics
2020,Croatia,HRV,33.4176,,Croatian Bureau of Statistics
2016,Italy,ITA,21.6756,,Eurostat
2013,Iran (Islamic Republic of),IRN,3.50437,,Statistical Centre of Iran
2015,Iran (Islamic Republic of),IRN,7.68324,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,7.29642,,Statistical Centre of Iran
2013,Japan,JPN,14.9917,,Ministry of Internal Affairs and Communications
2014,Japan,JPN,14.7544,,Ministry of Internal Affairs and Communications
2015,Japan,JPN,12.5944,,Ministry of Internal Affairs and Communications
2016,Japan,JPN,16.3778,,Ministry of Internal Affairs and Communications
2018,Japan,JPN,43.3099,,Ministry of Internal Affairs and Communications
2019,Japan,JPN,43.5457,,Ministry of Internal Affairs and Communications
2020,Japan,JPN,46.9656,,Ministry of Internal Affairs and Communications
2013,Korea (Rep. of),KOR,24.8724,,"Ministry of Science, ICT & Future Planning(MSIP)"
2014,Korea (Rep. of),KOR,39.092,,"Ministry of Science, ICT & Future Planning(MSIP)"
2015,Korea (Rep. of),KOR,46.3109,,"Ministry of Science, ICT & Future Planning(MSIP)"
2016,Korea (Rep. of),KOR,47.9962,,Ministry of Science and ICT(MSIT)
2017,Korea (Rep. of),KOR,50.3024,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,50.481,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,47.5618,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,56.6296,,Ministriy of Sceience and ICT(MSIT)
2017,Kuwait,KWT,66.3265,,comminucations and information technology regulatory authority
2016,Lesotho,LSO,30.199,,
2016,Lithuania,LTU,37.5059,,Statistics Lithuania
2020,Lithuania,LTU,45.2498,,Statistics Lithuania
2016,Latvia,LVA,25.995,,Central Statistical Bureau of latvia
2019,Mexico,MEX,13.3613,,Instituto Nacional de Estadística y Geografía (INEGI)
2020,Mexico,MEX,11.7618,,Instituto Nacional de Estadística y Geografía (INEGI)
2015,Malaysia,MYS,23.8012,,Department of Statistics Malaysia
2017,Malaysia,MYS,30.2177,,Department of Statistics Malaysia
2018,Malaysia,MYS,41.3163,,Department of Statistics Malaysia
2019,Malaysia,MYS,47.8756,,"Department of Statistics, Malaysia"
2020,Malaysia,MYS,55.4654,,"Department of Statistics, Malaysia"
2016,Malta,MLT,41.4478,,National Statistics Office
2018,Malta,MLT,54.7631,,National Statistics Office
2020,Malta,MLT,56.8293,,National Statistics Office
