year,country,iso,value,note,source
2005,Afghanistan,AFG,Regulatory Authority,,
2014,Afghanistan,AFG,Regulatory Authority,,
2018,Afghanistan,AFG,Regulatory Authority,,
2019,Afghanistan,AFG,Regulatory Authority,,
2020,Afghanistan,AFG,Regulatory Authority,,
2014,South Africa,ZAF,Regulatory Authority,,
2015,South Africa,ZAF,Regulatory Authority,,
2016,South Africa,ZAF,Regulatory Authority,,
2017,South Africa,ZAF,Regulatory Authority,,
2018,South Africa,ZAF,Regulatory Authority,,
2019,South Africa,ZAF,Regulatory Authority,,
2020,South Africa,ZAF,Other Ministry or Government body,,
2001,Angola,AGO,Regulatory Authority,,
2002,Angola,AGO,Regulatory Authority,,
2007,Angola,AGO,Regulatory Authority,,
2008,Angola,AGO,Regulatory Authority,,
2020,Angola,AGO,Regulatory Authority,,
2006,Albania,ALB,Regulatory Authority,,
2009,Albania,ALB,Regulatory Authority,,
2014,Albania,ALB,Regulatory Authority,,
2015,Albania,ALB,Regulatory Authority,,
2016,Albania,ALB,Regulatory Authority,,
2017,Albania,ALB,"If more than one entity or another body is involved in this function, please explain",,
2018,Albania,ALB,"If more than one entity or another body is involved in this function, please explain",,
2019,Albania,ALB,"If more than one entity or another body is involved in this function, please explain",,
2020,Albania,ALB,"If more than one entity or another body is involved in this function, please explain",,
2005,Algeria,DZA,Regulatory Authority,,
2015,Algeria,DZA,Operator,,
2016,Algeria,DZA,Operator,,
2017,Algeria,DZA,Operator,,
2018,Algeria,DZA,Operator,,
2019,Algeria,DZA,Operator,,
2020,Algeria,DZA,Operator,,
2007,Andorra,AND,Operator,,
2008,Andorra,AND,Operator,,
2009,Andorra,AND,Operator,,
2010,Andorra,AND,Operator,,
2011,Andorra,AND,Operator,,
2012,Andorra,AND,Operator,,
2016,Andorra,AND,Sector Ministry,,
2001,Argentina,ARG,"If more than one entity or another body is involved in this function, please explain",,
2006,Argentina,ARG,Regulatory Authority,,
2007,Argentina,ARG,Regulatory Authority,,
2008,Argentina,ARG,Regulatory Authority,,
2010,Argentina,ARG,"If more than one entity or another body is involved in this function, please explain",,
2015,Argentina,ARG,Regulatory Authority,,
2018,Argentina,ARG,Regulatory Authority,,
2019,Argentina,ARG,Regulatory Authority,,
2020,Argentina,ARG,Regulatory Authority,,
2001,Armenia,ARM,Not regulated,,
2002,Armenia,ARM,Not regulated,,
2005,Armenia,ARM,Sector Ministry,,
2013,Armenia,ARM,"If more than one entity or another body is involved in this function, please explain",,
2014,Armenia,ARM,"If more than one entity or another body is involved in this function, please explain",,
2015,Armenia,ARM,"If more than one entity or another body is involved in this function, please explain",,
2016,Armenia,ARM,"If more than one entity or another body is involved in this function, please explain",,
2018,Armenia,ARM,"If more than one entity or another body is involved in this function, please explain",,
2019,Armenia,ARM,"If more than one entity or another body is involved in this function, please explain",,
2020,Armenia,ARM,"If more than one entity or another body is involved in this function, please explain",,
2001,Saudi Arabia,SAU,Operator,,
2002,Saudi Arabia,SAU,Regulatory Authority,,
2005,Saudi Arabia,SAU,Regulatory Authority,,
2006,Saudi Arabia,SAU,Regulatory Authority,,
2007,Saudi Arabia,SAU,Regulatory Authority,,
2008,Saudi Arabia,SAU,Regulatory Authority,,
2010,Saudi Arabia,SAU,Regulatory Authority,,
2012,Saudi Arabia,SAU,Regulatory Authority,,
2013,Saudi Arabia,SAU,Regulatory Authority,,
2014,Saudi Arabia,SAU,Regulatory Authority,,
2015,Saudi Arabia,SAU,Regulatory Authority,,
2016,Saudi Arabia,SAU,Regulatory Authority,,
2017,Saudi Arabia,SAU,"If more than one entity or another body is involved in this function, please explain",,
2018,Saudi Arabia,SAU,"If more than one entity or another body is involved in this function, please explain",,
2019,Saudi Arabia,SAU,Regulatory Authority,,
2020,Saudi Arabia,SAU,Regulatory Authority,,
2001,Antigua and Barbuda,ATG,Not regulated,,
2005,Antigua and Barbuda,ATG,Not regulated,,
2009,Antigua and Barbuda,ATG,Not regulated,,
2010,Antigua and Barbuda,ATG,Not regulated,,
2013,Antigua and Barbuda,ATG,Sector Ministry,,
2001,Australia,AUS,Regulatory Authority,,
2006,Australia,AUS,Regulatory Authority,,
2007,Australia,AUS,Regulatory Authority,,
2008,Australia,AUS,Regulatory Authority,,
2009,Australia,AUS,Regulatory Authority,,
2010,Australia,AUS,Regulatory Authority,,
2012,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2013,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2014,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2015,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2017,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2018,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2019,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2020,Australia,AUS,"If more than one entity or another body is involved in this function, please explain",,
2001,Austria,AUT,Regulatory Authority,,
2002,Austria,AUT,Regulatory Authority,,
2006,Austria,AUT,Regulatory Authority,,
2007,Austria,AUT,Regulatory Authority,,
2008,Austria,AUT,Regulatory Authority,,
2009,Austria,AUT,Regulatory Authority,,
2010,Austria,AUT,Regulatory Authority,,
2012,Austria,AUT,Regulatory Authority,,
2013,Austria,AUT,Regulatory Authority,,
2014,Austria,AUT,Regulatory Authority,,
2015,Austria,AUT,Regulatory Authority,,
2016,Austria,AUT,Regulatory Authority,,
2017,Austria,AUT,Regulatory Authority,,
2018,Austria,AUT,Regulatory Authority,,
2019,Austria,AUT,Regulatory Authority,,
2005,Azerbaijan,AZE,Sector Ministry,,
2006,Azerbaijan,AZE,Sector Ministry,,
2010,Azerbaijan,AZE,Sector Ministry,,
2014,Azerbaijan,AZE,Sector Ministry,,
2015,Azerbaijan,AZE,Sector Ministry,,
2016,Azerbaijan,AZE,Sector Ministry,,
2017,Azerbaijan,AZE,Sector Ministry,,
2018,Azerbaijan,AZE,Sector Ministry,,
2019,Azerbaijan,AZE,"If more than one entity or another body is involved in this function, please explain",,
2020,Azerbaijan,AZE,"If more than one entity or another body is involved in this function, please explain",,
2001,Brazil,BRA,"If more than one entity or another body is involved in this function, please explain",,
2008,Brazil,BRA,"If more than one entity or another body is involved in this function, please explain",,
2009,Brazil,BRA,Regulatory Authority,,
2010,Brazil,BRA,"If more than one entity or another body is involved in this function, please explain",,
2012,Brazil,BRA,Regulatory Authority,,
2013,Brazil,BRA,Regulatory Authority,,
2014,Brazil,BRA,Regulatory Authority,,
2015,Brazil,BRA,Regulatory Authority,,
2016,Brazil,BRA,"If more than one entity or another body is involved in this function, please explain",,
2017,Brazil,BRA,"If more than one entity or another body is involved in this function, please explain",,
2018,Brazil,BRA,"If more than one entity or another body is involved in this function, please explain",,
2019,Brazil,BRA,"If more than one entity or another body is involved in this function, please explain",,
2020,Brazil,BRA,"If more than one entity or another body is involved in this function, please explain",,
2001,Bahamas,BHS,"If more than one entity or another body is involved in this function, please explain",,
2002,Bahamas,BHS,"If more than one entity or another body is involved in this function, please explain",,
2010,Bahamas,BHS,Regulatory Authority,,
2011,Bahamas,BHS,Regulatory Authority,,
2012,Bahamas,BHS,Regulatory Authority,,
2013,Bahamas,BHS,Regulatory Authority,,
2014,Bahamas,BHS,Regulatory Authority,,
2016,Bahamas,BHS,Regulatory Authority,,
2017,Bahamas,BHS,Regulatory Authority,,
2018,Bahamas,BHS,Regulatory Authority,,
2019,Bahamas,BHS,Regulatory Authority,,
2020,Bahamas,BHS,Regulatory Authority,,
2001,Burundi,BDI,Regulatory Authority,,
2002,Burundi,BDI,Regulatory Authority,,
2012,Burundi,BDI,Regulatory Authority,,
2016,Burundi,BDI,"If more than one entity or another body is involved in this function, please explain",,
2018,Burundi,BDI,"If more than one entity or another body is involved in this function, please explain",,
2019,Burundi,BDI,"If more than one entity or another body is involved in this function, please explain",,
2020,Burundi,BDI,"If more than one entity or another body is involved in this function, please explain",,
2001,Belgium,BEL,Regulatory Authority,,
2007,Belgium,BEL,Regulatory Authority,,
2008,Belgium,BEL,Regulatory Authority,,
2009,Belgium,BEL,Regulatory Authority,,
2010,Belgium,BEL,Regulatory Authority,,
2012,Belgium,BEL,Regulatory Authority,,
2013,Belgium,BEL,Regulatory Authority,,
2014,Belgium,BEL,Regulatory Authority,,
2015,Belgium,BEL,Regulatory Authority,,
2016,Belgium,BEL,Regulatory Authority,,
2017,Belgium,BEL,Regulatory Authority,,
2018,Belgium,BEL,Regulatory Authority,,
2019,Belgium,BEL,Regulatory Authority,,
2020,Belgium,BEL,Regulatory Authority,,
2002,Benin,BEN,Sector Ministry,,
2010,Benin,BEN,Regulatory Authority,,
2011,Benin,BEN,Regulatory Authority,,
2014,Benin,BEN,Sector Ministry,,
2015,Benin,BEN,Other Ministry or Government body,,
2016,Benin,BEN,Other Ministry or Government body,,
2017,Benin,BEN,Other Ministry or Government body,,
2018,Benin,BEN,"If more than one entity or another body is involved in this function, please explain",,
2019,Benin,BEN,"If more than one entity or another body is involved in this function, please explain",,
2020,Benin,BEN,"If more than one entity or another body is involved in this function, please explain",,
2001,Burkina Faso,BFA,Regulatory Authority,,
2002,Burkina Faso,BFA,Regulatory Authority,,
2008,Burkina Faso,BFA,Regulatory Authority,,
2010,Burkina Faso,BFA,Operator,,
2012,Burkina Faso,BFA,Other Ministry or Government body,,
2015,Burkina Faso,BFA,Regulatory Authority,,
2017,Burkina Faso,BFA,Regulatory Authority,,
2018,Burkina Faso,BFA,Regulatory Authority,,
2019,Burkina Faso,BFA,Regulatory Authority,,
2005,Bangladesh,BGD,Regulatory Authority,,
2018,Bangladesh,BGD,Regulatory Authority,,
2020,Bangladesh,BGD,"If more than one entity or another body is involved in this function, please explain",,
2005,Bahrain,BHR,Regulatory Authority,,
2007,Bahrain,BHR,Regulatory Authority,,
2008,Bahrain,BHR,Other Ministry or Government body,,
2009,Bahrain,BHR,Regulatory Authority,,
2010,Bahrain,BHR,Regulatory Authority,,
2019,Bahrain,BHR,Regulatory Authority,,
2007,Belarus,BLR,Sector Ministry,,
2013,Belarus,BLR,Sector Ministry,,
2018,Belarus,BLR,Sector Ministry,,
2019,Belarus,BLR,Sector Ministry,,
2020,Belarus,BLR,Sector Ministry,,
2008,Belize,BLZ,Regulatory Authority,,
2010,Belize,BLZ,Regulatory Authority,,
2014,Belize,BLZ,Regulatory Authority,,
2016,Belize,BLZ,Regulatory Authority,,
2018,Belize,BLZ,Regulatory Authority,,
2019,Belize,BLZ,Regulatory Authority,,
2001,Bolivia (Plurinational State of),BOL,Regulatory Authority,,
2019,Bolivia (Plurinational State of),BOL,Regulatory Authority,,
2001,Botswana,BWA,Other Ministry or Government body,,
2002,Botswana,BWA,Regulatory Authority,,
2006,Botswana,BWA,Sector Ministry,,
2007,Botswana,BWA,Regulatory Authority,,
2009,Botswana,BWA,Sector Ministry,,
2010,Botswana,BWA,Sector Ministry,,
2012,Botswana,BWA,Sector Ministry,,
2013,Botswana,BWA,Regulatory Authority,,
2019,Botswana,BWA,Regulatory Authority,,
2020,Botswana,BWA,Regulatory Authority,,
2001,Barbados,BRB,Sector Ministry,,
2005,Barbados,BRB,Sector Ministry,,
2006,Barbados,BRB,Other Ministry or Government body,,
2007,Barbados,BRB,Regulatory Authority,,
2010,Barbados,BRB,Sector Ministry,,
2013,Barbados,BRB,Other Ministry or Government body,,
2014,Barbados,BRB,Other Ministry or Government body,,
2002,Myanmar,MMR,Operator,,
2005,Myanmar,MMR,Sector Ministry,,
2006,Myanmar,MMR,Operator,,
2007,Myanmar,MMR,Operator,,
2009,Myanmar,MMR,Operator,,
2010,Myanmar,MMR,Not regulated,,
2012,Myanmar,MMR,Not regulated,,
2015,Myanmar,MMR,Regulatory Authority,,
2017,Myanmar,MMR,Regulatory Authority,,
2018,Myanmar,MMR,"If more than one entity or another body is involved in this function, please explain",,
2019,Myanmar,MMR,"If more than one entity or another body is involved in this function, please explain",,
2014,Brunei Darussalam,BRN,Regulatory Authority,,
2018,Brunei Darussalam,BRN,Other Ministry or Government body,,
2019,Brunei Darussalam,BRN,Other Ministry or Government body,,
2001,Bhutan,BTN,Operator,,
2002,Bhutan,BTN,Regulatory Authority,,
2005,Bhutan,BTN,Regulatory Authority,,
2006,Bhutan,BTN,Regulatory Authority,,
2007,Bhutan,BTN,Regulatory Authority,,
2016,Bhutan,BTN,Regulatory Authority,,
2001,Bulgaria,BGR,Other Ministry or Government body,,
2002,Bulgaria,BGR,"If more than one entity or another body is involved in this function, please explain",,
2005,Bulgaria,BGR,Regulatory Authority,,
2006,Bulgaria,BGR,Regulatory Authority,,
2007,Bulgaria,BGR,Regulatory Authority,,
2008,Bulgaria,BGR,Regulatory Authority,,
2009,Bulgaria,BGR,Regulatory Authority,,
2010,Bulgaria,BGR,"If more than one entity or another body is involved in this function, please explain",,
2012,Bulgaria,BGR,Other Ministry or Government body,,
2013,Bulgaria,BGR,Regulatory Authority,,
2014,Bulgaria,BGR,Regulatory Authority,,
2015,Bulgaria,BGR,Regulatory Authority,,
2016,Bulgaria,BGR,Regulatory Authority,,
2017,Bulgaria,BGR,Regulatory Authority,,
2018,Bulgaria,BGR,"If more than one entity or another body is involved in this function, please explain",,
2019,Bulgaria,BGR,"If more than one entity or another body is involved in this function, please explain",,
2020,Bulgaria,BGR,"If more than one entity or another body is involved in this function, please explain",,
2008,Central African Rep.,CAF,Regulatory Authority,,
2012,Central African Rep.,CAF,Regulatory Authority,,
2013,Central African Rep.,CAF,Other Ministry or Government body,,
