year,country,iso,value,note,source
2018,Afghanistan,AFG,Other,,
2019,Afghanistan,AFG,Other,,
2020,Afghanistan,AFG,Other,,
2021,Afghanistan,AFG,Other,,
2012,South Africa,ZAF,Price cap,,
2015,South Africa,ZAF,Other,,
2017,South Africa,ZAF,Other,,
2018,South Africa,ZAF,Other,,
2021,South Africa,ZAF,Other,,
2012,Angola,AGO,Price cap,,
2020,Angola,AGO,Price ceiling set by the State,,
2021,Angola,AGO,Price cap,,
2013,Albania,ALB,Other,,
2014,Albania,ALB,Other,,
2009,Algeria,DZA,Price cap,,
2010,Algeria,DZA,Price cap,,
2011,Algeria,DZA,Benchmarking of tariffs,,
2012,Algeria,DZA,Rate of return regulation,,
2016,Algeria,DZA,Rate of return regulation,,
2011,Andorra,AND,Other,,
2012,Andorra,AND,Price ceiling set by the State,,
2013,Andorra,AND,Cost orientation (using cost models),,
2014,Andorra,AND,Price ceiling set by the State,,
2018,Andorra,AND,Benchmarking of tariffs,,
2021,Andorra,AND,Price ceiling set by the State,,
2009,Argentina,ARG,Price ceiling set by the State,,
2010,Argentina,ARG,Price ceiling set by the State,,
2011,Argentina,ARG,Price cap,,
2012,Argentina,ARG,Price ceiling set by the State,,
2013,Argentina,ARG,Price cap,,
2014,Argentina,ARG,Price cap,,
2021,Argentina,ARG,Other,,
2009,Armenia,ARM,Price ceiling set by the State,,
2010,Armenia,ARM,Price cap,,
2011,Armenia,ARM,Price cap,,
2012,Armenia,ARM,Price cap,,
2013,Armenia,ARM,Price cap,,
2014,Armenia,ARM,Price cap,,
2015,Armenia,ARM,Price ceiling set by the State,,
2016,Armenia,ARM,Price cap,,
2017,Armenia,ARM,Price cap,,
2018,Armenia,ARM,Price cap,,
2019,Armenia,ARM,Price cap,,
2020,Armenia,ARM,Price cap,,
2021,Armenia,ARM,Price cap,,
2010,Saudi Arabia,SAU,Benchmarking of tariffs,,
2011,Saudi Arabia,SAU,Benchmarking of tariffs,,
2012,Saudi Arabia,SAU,Benchmarking of tariffs,,
2016,Saudi Arabia,SAU,Benchmarking of tariffs,,
2017,Saudi Arabia,SAU,Benchmarking of tariffs,,
2018,Saudi Arabia,SAU,Benchmarking of tariffs,,
2019,Saudi Arabia,SAU,Cost orientation (using cost models),,
2020,Saudi Arabia,SAU,Benchmarking of tariffs,,
2021,Saudi Arabia,SAU,Benchmarking of tariffs,,
2012,Antigua and Barbuda,ATG,Price ceiling set by the State,,
2013,Antigua and Barbuda,ATG,Price ceiling set by the State,,
2014,Antigua and Barbuda,ATG,Price ceiling set by the State,,
2011,Australia,AUS,Price cap,,
2012,Australia,AUS,Price cap,,
2013,Australia,AUS,Price cap,,
2014,Australia,AUS,Price cap,,
2015,Australia,AUS,Other,,
2009,Austria,AUT,Cost orientation (using cost models),,
2010,Austria,AUT,Cost orientation (using cost models),,
2011,Austria,AUT,Price cap,,
2012,Austria,AUT,Price cap,,
2013,Austria,AUT,Price cap,,
2014,Austria,AUT,Price cap,,
2015,Austria,AUT,Price cap,,
2016,Austria,AUT,Price cap,,
2017,Austria,AUT,Price cap,,
2018,Austria,AUT,Price cap,,
2019,Austria,AUT,Price cap,,
2020,Austria,AUT,Price cap,,
2021,Austria,AUT,Price cap,,
2009,Azerbaijan,AZE,Price ceiling set by the State,,
2010,Azerbaijan,AZE,Benchmarking of tariffs,,
2012,Azerbaijan,AZE,Price ceiling set by the State,,
2013,Azerbaijan,AZE,Price cap,,
2014,Azerbaijan,AZE,Price cap,,
2015,Azerbaijan,AZE,Price cap,,
2016,Azerbaijan,AZE,Price cap,,
2017,Azerbaijan,AZE,Price cap,,
2018,Azerbaijan,AZE,Price cap,,
2019,Azerbaijan,AZE,Price cap,,
2020,Azerbaijan,AZE,Price cap,,
2009,Brazil,BRA,Price cap,,
2010,Brazil,BRA,Other,,
2011,Brazil,BRA,Price cap,,
2012,Brazil,BRA,Other,,
2013,Brazil,BRA,Other,,
2014,Brazil,BRA,Price cap,,
2015,Brazil,BRA,Price cap,,
2017,Brazil,BRA,Price cap,,
2018,Brazil,BRA,Price cap,,
2019,Brazil,BRA,Price cap,,
2020,Brazil,BRA,Price cap,,
2021,Brazil,BRA,Price cap,,
2011,Bahamas,BHS,Cost orientation (using cost models),,
2012,Bahamas,BHS,Cost orientation (using cost models),,
2013,Bahamas,BHS,Cost orientation (using cost models),,
2014,Bahamas,BHS,Cost orientation (using cost models),,
2015,Bahamas,BHS,Cost orientation (using cost models),,
2017,Bahamas,BHS,Cost orientation (using cost models),,
2018,Bahamas,BHS,Cost orientation (using cost models),,
2019,Bahamas,BHS,Cost orientation (using cost models),,
2021,Bahamas,BHS,Rate of return regulation,,
2010,Burundi,BDI,Benchmarking of tariffs,,
2011,Burundi,BDI,Benchmarking of tariffs,,
2018,Burundi,BDI,Benchmarking of tariffs,,
2019,Burundi,BDI,Benchmarking of tariffs,,
2020,Burundi,BDI,Retail minus approach,,
2021,Burundi,BDI,Benchmarking of tariffs,,
2009,Benin,BEN,Benchmarking of tariffs,,
2010,Benin,BEN,Benchmarking of tariffs,,
2011,Benin,BEN,Cost orientation (using cost models),,
2013,Benin,BEN,Cost orientation (using cost models),,
2015,Benin,BEN,Price ceiling set by the State,,
2016,Benin,BEN,Cost orientation (using cost models),,
2017,Benin,BEN,Cost orientation (using cost models),,
2019,Benin,BEN,Cost orientation (using cost models),,
2020,Benin,BEN,Cost orientation (using cost models),,
2021,Benin,BEN,Price ceiling set by the State,,
2009,Burkina Faso,BFA,Cost orientation (using cost models),,
2011,Burkina Faso,BFA,Cost orientation (using cost models),,
2012,Burkina Faso,BFA,Cost orientation (using cost models),,
2012,Bangladesh,BGD,Price ceiling set by the State,,
2013,Bangladesh,BGD,Cost orientation (using cost models),,
2014,Bangladesh,BGD,Benchmarking of tariffs,,
2010,Bahrain,BHR,Other,,
2011,Bahrain,BHR,Other,,
2012,Bahrain,BHR,Other,,
2013,Bahrain,BHR,Other,,
2014,Bahrain,BHR,Other,,
2011,Belarus,BLR,Price ceiling set by the State,,
2012,Belarus,BLR,Price ceiling set by the State,,
2015,Belarus,BLR,Price ceiling set by the State,,
2016,Belarus,BLR,Price ceiling set by the State,,
2020,Belarus,BLR,Price ceiling set by the State,,
2014,Belize,BLZ,Price cap,,
2015,Belize,BLZ,Cost orientation (using cost models),,
2010,Bolivia (Plurinational State of),BOL,Price cap,,
2011,Bolivia (Plurinational State of),BOL,Price cap,,
2013,Bolivia (Plurinational State of),BOL,Cost orientation (using cost models),,
2015,Bolivia (Plurinational State of),BOL,Price cap,,
2016,Bolivia (Plurinational State of),BOL,Price cap,,
2017,Bolivia (Plurinational State of),BOL,Price cap,,
2018,Bolivia (Plurinational State of),BOL,Price cap,,
2020,Bolivia (Plurinational State of),BOL,Cost orientation (using cost models),,
2021,Bolivia (Plurinational State of),BOL,Cost orientation (using cost models),,
2009,Botswana,BWA,Cost orientation (using cost models),,
2010,Botswana,BWA,Cost orientation (using cost models),,
2011,Botswana,BWA,Cost orientation (using cost models),,
2012,Botswana,BWA,Cost orientation (using cost models),,
2013,Botswana,BWA,Cost orientation (using cost models),,
2014,Botswana,BWA,Cost orientation (using cost models),,
2015,Botswana,BWA,Cost orientation (using cost models),,
2016,Botswana,BWA,Cost orientation (using cost models),,
2017,Botswana,BWA,Benchmarking of tariffs,,
2019,Botswana,BWA,Benchmarking of tariffs,,
2020,Botswana,BWA,Cost orientation (using cost models),,
2021,Botswana,BWA,Cost orientation (using cost models),,
2011,Barbados,BRB,Price cap,,
2012,Barbados,BRB,Price cap,,
2018,Barbados,BRB,Price cap,,
2017,Myanmar,MMR,Other,,
2018,Myanmar,MMR,Benchmarking of tariffs,,
2019,Myanmar,MMR,Benchmarking of tariffs,,
2020,Myanmar,MMR,Benchmarking of tariffs,,
2021,Myanmar,MMR,Benchmarking of tariffs,,
2012,Brunei Darussalam,BRN,Other,,
2013,Brunei Darussalam,BRN,Other,,
2014,Brunei Darussalam,BRN,Other,,
2015,Brunei Darussalam,BRN,Price cap,,
2016,Brunei Darussalam,BRN,Other,,
2017,Brunei Darussalam,BRN,Other,,
2018,Brunei Darussalam,BRN,Other,,
2019,Brunei Darussalam,BRN,Other,,
2020,Brunei Darussalam,BRN,Other,,
2021,Brunei Darussalam,BRN,Other,,
2009,Bulgaria,BGR,Cost orientation (using cost models),,
2010,Bulgaria,BGR,Cost orientation (using cost models),,
2011,Bulgaria,BGR,Cost orientation (using cost models),,
2012,Bulgaria,BGR,Cost orientation (using cost models),,
2013,Bulgaria,BGR,Cost orientation (using cost models),,
2014,Bulgaria,BGR,Other,,
2015,Bulgaria,BGR,Other,,
2017,Bulgaria,BGR,Other,,
2018,Bulgaria,BGR,Other,,
2019,Bulgaria,BGR,Other,,
2020,Bulgaria,BGR,Other,,
2021,Bulgaria,BGR,Other,,
2011,Canada,CAN,Price cap,,
2012,Canada,CAN,Price cap,,
2013,Canada,CAN,Price cap,,
2015,Canada,CAN,Cost orientation (using cost models),,
2016,Canada,CAN,Cost orientation (using cost models),,
2017,Canada,CAN,Cost orientation (using cost models),,
2018,Canada,CAN,Cost orientation (using cost models),,
2020,Canada,CAN,Cost orientation (using cost models),,
2011,Cambodia,KHM,Benchmarking of tariffs,,
2012,Cambodia,KHM,Benchmarking of tariffs,,
2016,Cambodia,KHM,Cost orientation (using cost models),,
2017,Cambodia,KHM,Cost orientation (using cost models),,
2018,Cambodia,KHM,Cost orientation (using cost models),,
2019,Cambodia,KHM,Cost orientation (using cost models),,
2020,Cambodia,KHM,Cost orientation (using cost models),,
2021,Cambodia,KHM,Benchmarking of tariffs,,
2010,Chile,CHL,Price ceiling set by the State,,
2011,Chile,CHL,Other,,
2012,Chile,CHL,Price ceiling set by the State,,
2013,Chile,CHL,Price ceiling set by the State,,
2014,Chile,CHL,Price ceiling set by the State,,
2019,Chile,CHL,Cost orientation (using cost models),,
2020,Chile,CHL,Cost orientation (using cost models),,
2021,Chile,CHL,Cost orientation (using cost models),,
2010,China,CHN,Other,,
2013,China,CHN,Other,,
2014,China,CHN,Other,,
2009,Colombia,COL,Cost orientation (using cost models),,
2010,Colombia,COL,Cost orientation (using cost models),,
2012,Colombia,COL,Cost orientation (using cost models),,
2013,Colombia,COL,Cost orientation (using cost models),,
2014,Colombia,COL,Cost orientation (using cost models),,
2015,Colombia,COL,Price cap,,
2011,Sri Lanka,LKA,Price ceiling set by the State,,
2012,Sri Lanka,LKA,Price ceiling set by the State,,
2013,Sri Lanka,LKA,Price cap,,
2014,Sri Lanka,LKA,Price cap,,
2016,Sri Lanka,LKA,Other,,
