year,country,iso,value,note,source
2019,Afghanistan,AFG,There are no mechanisms in place,,
2020,Afghanistan,AFG,There are no mechanisms in place,,
2020,South Africa,ZAF,Informal coordination of enforcement action,,
2020,Angola,AGO,Joint program or committee,,
2020,Albania,ALB,Collaboration is required by law or in the mandate of the regulator/s,,
2019,Argentina,ARG,There are no mechanisms in place,,
2019,Armenia,ARM,Other,,
2019,Saudi Arabia,SAU,Informal coordination of enforcement action,,
2020,Saudi Arabia,SAU,Joint program or committee,,
2019,Australia,AUS,Other,,
2020,Australia,AUS,There are no mechanisms in place,,
2019,Austria,AUT,There are no mechanisms in place,,
2019,Azerbaijan,AZE,Informal coordination of enforcement action,,
2019,Brazil,BRA,"Memorandum of understanding, cooperation protocol or agreement",,
2020,Bahamas,BHS,Joint program or committee,,
2019,Burundi,BDI,There are no mechanisms in place,,
2020,Burundi,BDI,There are no mechanisms in place,,
2019,Belgium,BEL,There are no mechanisms in place,,
2020,Belgium,BEL,There are no mechanisms in place,,
2019,Benin,BEN,Informal coordination of enforcement action,,
2020,Benin,BEN,Collaboration is required by law or in the mandate of the regulator/s,,
2019,Burkina Faso,BFA,There are no mechanisms in place,,
2020,Bangladesh,BGD,Informal coordination of enforcement action,,
2019,Bolivia (Plurinational State of),BOL,There are no mechanisms in place,,
2019,Botswana,BWA,Informal coordination of enforcement action,,
2020,Botswana,BWA,There are no mechanisms in place,,
2019,Myanmar,MMR,There are no mechanisms in place,,
2019,Bulgaria,BGR,There are no mechanisms in place,,
2020,Bulgaria,BGR,There are no mechanisms in place,,
2019,Central African Rep.,CAF,There are no mechanisms in place,,
2019,Cambodia,KHM,Other,,
2020,Cambodia,KHM,Other,,
2020,Chile,CHL,There are no mechanisms in place,,
2019,Colombia,COL,Other,,
2020,Colombia,COL,Other,,
2019,Sri Lanka,LKA,Informal coordination of enforcement action,,
2020,Sri Lanka,LKA,Informal coordination of enforcement action,,
2019,Cameroon,CMR,Collaboration is required by law or in the mandate of the regulator/s,,
2020,Cameroon,CMR,Collaboration is required by law or in the mandate of the regulator/s,,
2019,Congo (Rep. of the),COG,There are no mechanisms in place,,
2020,Congo (Rep. of the),COG,There are no mechanisms in place,,
2020,Côte d'Ivoire,CIV,Other,,
2019,Costa Rica,CRI,Other,,
2020,Costa Rica,CRI,There are no mechanisms in place,,
2019,Denmark,DNK,Informal coordination of enforcement action,,
2020,Egypt,EGY,Joint program or committee,,
2019,Estonia,EST,Informal coordination of enforcement action,,
2020,Estonia,EST,Informal coordination of enforcement action,,
2019,France,FRA,Other,,
2020,France,FRA,Other,,
2019,Finland,FIN,Informal coordination of enforcement action,,
2020,Finland,FIN,Informal coordination of enforcement action,,
2019,United Kingdom,GBR,Other,,
2019,Gabon,GAB,There are no mechanisms in place,,
2020,Gabon,GAB,There are no mechanisms in place,,
2019,Greece,GRC,There are no mechanisms in place,,
2020,Greece,GRC,There are no mechanisms in place,,
2019,Guatemala,GTM,There are no mechanisms in place,,
2020,Guatemala,GTM,Informal coordination of enforcement action,,
2019,Guyana,GUY,There are no mechanisms in place,,
2020,Honduras,HND,There are no mechanisms in place,,
2019,Hungary,HUN,There are no mechanisms in place,,
2019,Croatia,HRV,Informal coordination of enforcement action,,
2020,Croatia,HRV,Informal coordination of enforcement action,,
2019,Haiti,HTI,Joint program or committee,,
2020,Haiti,HTI,There are no mechanisms in place,,
2020,India,IND,"Memorandum of understanding, cooperation protocol or agreement",,
2020,Ireland,IRL,There are no mechanisms in place,,
2019,Iran (Islamic Republic of),IRN,"Memorandum of understanding, cooperation protocol or agreement",,
2019,Iceland,ISL,There are no mechanisms in place,,
2020,Iceland,ISL,There are no mechanisms in place,,
2020,Jordan,JOR,There are no mechanisms in place,,
2020,Kenya,KEN,There are no mechanisms in place,,
2020,Korea (Rep. of),KOR,Joint program or committee,,
2019,Kuwait,KWT,Joint program or committee,,
2020,Kuwait,KWT,Informal coordination of enforcement action,,
2019,Saint Lucia,LCA,There are no mechanisms in place,,
2020,Liechtenstein,LIE,There are no mechanisms in place,,
2019,Lithuania,LTU,There are no mechanisms in place,,
2019,Madagascar,MDG,There are no mechanisms in place,,
2020,Madagascar,MDG,There are no mechanisms in place,,
2019,Mexico,MEX,There are no mechanisms in place,,
2020,Mexico,MEX,Collaboration is required by law or in the mandate of the regulator/s,,
2019,Malaysia,MYS,Informal coordination of enforcement action,,
2020,Malaysia,MYS,There are no mechanisms in place,,
2020,Mali,MLI,There are no mechanisms in place,,
2019,Mongolia,MNG,There are no mechanisms in place,,
2020,Mongolia,MNG,There are no mechanisms in place,,
2020,Mozambique,MOZ,There are no mechanisms in place,,
2019,Malawi,MWI,Collaboration is required by law or in the mandate of the regulator/s,,
2020,Malawi,MWI,"Memorandum of understanding, cooperation protocol or agreement",,
