year,country,iso,value,note,source
2016,Saudi Arabia,SAU,1.8362,,CITC
2018,Saudi Arabia,SAU,17.9577,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,17.2641,,Communications andI nformation Technology Commision
2016,Brazil,BRA,35.6488,,NIC.br
2017,Brazil,BRA,38.3349,,NIC.br
2018,Brazil,BRA,37.159,,NIC.br
2019,Brazil,BRA,34.7623,,NIC.br
2020,Brazil,BRA,34.2305,,NIC.br
2016,Belgium,BEL,12.5581,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,8.51553,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2020,Belgium,BEL,18.935,,Statistics Belgium (Statbel)
2018,Bahrain,BHR,52.1715,,Telecommunications Regulatory Authority (TRA)
2018,Belarus,BLR,7.85258,,Национальный статистический комитет Республики Беларусь
2019,Belarus,BLR,7.16386,,Национальный статистический комитет Республики Беларусь
2020,Belarus,BLR,4.62249,,Национальный статистический комитет Республики Беларусь
2014,Botswana,BWA,6.04138,,Statistics Botswana
2020,China,CHN,4.90263,,National Bureau of Statistics of China
2018,Colombia,COL,18.0958,,Departamento Administrativo Nacional de Estadística - DANE
2019,Cabo Verde,CPV,16.45,,INSTITUTO NACIONAL DE ESTATISTICA
2019,Côte d'Ivoire,CIV,41.0841,,ARTCI
2017,Denmark,DNK,4.63555,,Statistics Denmark 
2015,Egypt,EGY,10.9004,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,9.94026,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,13.9025,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,37.4703,,Ministry of Communications and Information Technology
2019,Egypt,EGY,12.6074,,Ministry of Communications and Information Technology
2020,Egypt,EGY,12.6074,,Ministry of Communications and Information Technology
2015,Iran (Islamic Republic of),IRN,13.8706,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,13.4825,,Statistical Centre of Iran
2017,Jamaica,JAM,25.4735,,Statistical Institute of Jamaica
2015,Kenya,KEN,3.99187,,KENYA NATIONAL BUREAU OF STATISTICS
2015,Korea (Rep. of),KOR,16.8942,,"Ministry of Science, ICT & Future Planning(MSIP)"
2016,Korea (Rep. of),KOR,17.6891,,Ministry of Science and ICT(MSIT)
2017,Korea (Rep. of),KOR,15.6576,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,18.7456,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,20.2635,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,27.2096,,Ministriy of Sceience and ICT(MSIT)
2016,Lesotho,LSO,22.7423,,
2016,"Macao, China",MAC,2.58007,,Statistics and Census Service
2017,"Macao, China",MAC,2.6949,,Statistics and Census Service
2018,"Macao, China",MAC,2.05882,,Statistics and Census Service
2016,Morocco,MAR,8.26667,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2017,Morocco,MAR,28.0156,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2018,Morocco,MAR,19.0368,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2017,Norway,NOR,7.691,,Statistics Norway
2016,Oman,OMN,6.73154,,Information Technology Authority (ITA) 
2020,Oman,OMN,22.678,,"Ministry of Transport, Communications and Information Technology "
2016,Poland,POL,12.4855,,the Statistical Office in Szczecin 
2017,Poland,POL,10.6714,,
2018,Poland,POL,10.4977,,Statistics Poland
2019,Poland,POL,8.60595,,Statistics Poland
2015,Russian Federation,RUS,10.9399,,Federal State Statistics Service (Rosstat)
2016,Russian Federation,RUS,9.8395,,Federal State Statistics Service (Rosstat)
2017,Russian Federation,RUS,9.63588,,Federal State Statistics Service (ROSSTAT)
2018,Russian Federation,RUS,12.3641,,Federal State Statistics Service (Rosstat) 
2019,Russian Federation,RUS,12.6817,,Federal State Statistics Service (Rosstat) 
2020,Russian Federation,RUS,13.7595,,Federal State Statistics Service
2017,Singapore,SGP,1.31648,,Infocomm Media Development Authority
2017,Thailand,THA,1.2943,,National Statistical Office of Thailand
2019,Thailand,THA,2.69176,,National Statistical Office of Thailand
2020,Thailand,THA,2.06248,,National Statistical Office of Thailand
2018,United Arab Emirates,ARE,1.4,,Telecommunication Regulatory Authority
2019,United Arab Emirates,ARE,1.51606,,Telecommunication Regulatory Authority
2020,Ukraine,UKR,15.7098,,State Statistics Service of Ukraine
2018,Uzbekistan,UZB,10.762,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Uzbekistan,UZB,8.65052,,The State Committee of the Republic of Uzbekistan on Statistics
2017,Serbia,SRB,21.8334,,Statistical office of the Republic of Serbia
2018,Serbia,SRB,12.5249,,Statistical office of the Republic of Serbia
2020,Serbia,SRB,8.66816,,Statistical office of the Republic of Serbia
2020,Zimbabwe,ZWE,40.1078,,Zimbabwe National Statistics Agency (ZIMSTAT)
2019,Georgia,GEO,35.2018,,National Statistics Office of Georgia - Geostat
2020,Georgia,GEO,31.5424,,National Statistics Office of Georgia - Geostat
2017,Kazakhstan,KAZ,8.17389,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2018,Kazakhstan,KAZ,6.37904,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2019,Kazakhstan,KAZ,4.32578,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2020,Kazakhstan,KAZ,3.72695,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
2017,North Macedonia,MKD,24.9348,,State Statistical Office
