year,country,iso,value,note,source
2017,Saudi Arabia,SAU,28.1576,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,33.1947,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,21.1745,,Communications andI nformation Technology Commision
2020,Saudi Arabia,SAU,23.4902,,Communications andI nformation Technology Commision
2019,Côte d'Ivoire,CIV,0.319293,,ARTCI
2020,Germany,DEU,40.1822,,Statistisches Bundesamt (Destatis)
2014,Egypt,EGY,1.24107,,Ministry of Communications and Information Technology
2015,Egypt,EGY,2.51033,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,1.94737,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,2.25144,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,2.24576,,Ministry of Communications and Information Technology
2019,Egypt,EGY,5.64149,,Ministry of Communications and Information Technology
2020,Egypt,EGY,6.73394,,Ministry of Communications and Information Technology
2015,Iran (Islamic Republic of),IRN,17.6554,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,8.06963,,Statistical Centre of Iran
2017,Jamaica,JAM,15.335,,Statistical Institute of Jamaica
2020,Kuwait,KWT,28.4142,,Communication and Information Technology Regulatory Authority
2016,Malta,MLT,40.7155,,National Statistics Office
2016,Morocco,MAR,25.7095,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2017,Morocco,MAR,22.4435,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2018,Morocco,MAR,26.833,,Agence Nationale de Réglementation des Télécommunications (ANRT)
2020,Norway,NOR,52.5773,,Statistics Norway
2017,Poland,POL,9.14821,,
2018,Qatar,QAT,30.659,,Ministry Of Transport and Communications
2014,Russian Federation,RUS,9.45333,,Federal State Statistics Service (Rosstat)
2015,Russian Federation,RUS,7.92352,,Federal State Statistics Service (Rosstat)
2016,Russian Federation,RUS,7.97381,,Federal State Statistics Service (Rosstat)
2017,Russian Federation,RUS,8.66375,,Federal State Statistics Service (ROSSTAT)
2018,Russian Federation,RUS,7.58029,,Federal State Statistics Service (Rosstat) 
2019,Russian Federation,RUS,6.34305,,Federal State Statistics Service (Rosstat) 
2020,Russian Federation,RUS,4.98036,,Federal State Statistics Service
2017,Singapore,SGP,46.7054,,Infocomm Media Development Authority
2014,Switzerland,CHE,13.8926,,Office fédéral de la statistique
2017,Switzerland,CHE,20.4261,,Office fédéral de la statistique
2018,Uzbekistan,UZB,2.00163,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Uzbekistan,UZB,0.843882,,The State Committee of the Republic of Uzbekistan on Statistics
2020,Zimbabwe,ZWE,6.18999,,Zimbabwe National Statistics Agency (ZIMSTAT)
2017,Georgia,GEO,5.23662,,Geostat
2018,Georgia,GEO,10.1753,,National Statistics Office of Georgia - GEOSTAT
2019,Georgia,GEO,7.97122,,National Statistics Office of Georgia - Geostat
2020,Georgia,GEO,7.59124,,National Statistics Office of Georgia - Geostat
2016,Kazakhstan,KAZ,8.69166,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2017,Kazakhstan,KAZ,7.522,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2018,Kazakhstan,KAZ,10.39,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2019,Kazakhstan,KAZ,9.60868,,Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics
2020,Kazakhstan,KAZ,8.30332,,Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
2017,North Macedonia,MKD,30.498,,State Statistical Office
