year,country,iso,value,note,source
2019,Albania,ALB,37.4364,,INSTAT (Institute of Statistics)
2020,Albania,ALB,49.4303,,INSTAT (Institute of Statistics)
2016,Saudi Arabia,SAU,23.9639,,CITC
2017,Saudi Arabia,SAU,11.5373,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,13.2079,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,16.4484,,Communications andI nformation Technology Commision
2020,Saudi Arabia,SAU,13.4134,,Communications andI nformation Technology Commision
2018,Austria,AUT,87.6856,,Statistics Austria
2016,Brazil,BRA,0,,NIC.br
2017,Brazil,BRA,0,,NIC.br
2018,Brazil,BRA,0,,NIC.br
2019,Brazil,BRA,0,,NIC.br
2016,Belgium,BEL,22.4929,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,27.4766,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,27.9293,,Statistics Belgium (Statbel)
2020,Belgium,BEL,35.9474,,Statistics Belgium (Statbel)
2018,Brunei Darussalam,BRN,3.24177,,Authority for Info-communications Technology Industry of Brunei Darussalam (AITI)
2021,Bhutan,BTN,1.28666,,MINISTRY OF INFORMATION AND COMMUNICATIONS
2016,Bulgaria,BGR,27.0463,,National Statistical Institute
2017,Bulgaria,BGR,38.2197,,National Statistical Institute
2018,Bulgaria,BGR,45.2114,,National Statistical Institute
2019,Bulgaria,BGR,46.8319,,National Statistical Institute
2020,Bulgaria,BGR,48.768,,National Statistical Institute
2016,Costa Rica,CRI,0.633813,,Instituto Nacional de Estadística y Censos
2017,Costa Rica,CRI,0.29366,,Instituto Nacional de Estadística y Censos
2020,Costa Rica,CRI,0.0799198,,Instituto Nacional de Estadística y Censos
2020,Cyprus,CYP,0,,Statistical Service of Cyprus
2020,Germany,DEU,67.2905,,Statistisches Bundesamt (Destatis)
2018,Denmark,DNK,45.5823,,Statistics Denmark 
2020,Denmark,DNK,42.9333,,Statistics Denmark
2021,Denmark,DNK,41.073,,Statistics Denmark
2016,Spain,ESP,56.1793,,Instituto Nacional de Estadística (INE)
2017,Spain,ESP,54.6096,,Instituto Nacional de Estadística (INE)
2019,Spain,ESP,63.4859,,Instituto Nacional de Estadística (INE)
2020,Spain,ESP,66.7986,,Instituto Nacional de Estadística (INE)
2015,Egypt,EGY,16.1467,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,18.7253,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,28.8472,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,26.9725,,Ministry of Communications and Information Technology
2019,Egypt,EGY,37.9419,,Ministry of Communications and Information Technology
2020,Egypt,EGY,46.2184,,Ministry of Communications and Information Technology
2016,Estonia,EST,58.2544,,Statistics Estonia
2017,Estonia,EST,61.91,,Statistics Estonia
2018,France,FRA,24.8425,,INSEE
2019,France,FRA,24.2639,,Insee
2020,United Kingdom,GBR,42.8008,,Office for National Statistics
2015,"Hong Kong, China",HKG,1.33682,,Census and Statistics Department
2016,"Hong Kong, China",HKG,5.97271,,Census and Statistics Department
2018,"Hong Kong, China",HKG,9.39286,,Census and Statistics Department
2020,"Hong Kong, China",HKG,15.9233,,Census and Statistics Department
2018,Hungary,HUN,58.9646,,Hungarian Central Statistical Office 
2019,Hungary,HUN,67.3726,,Hungarian Central Statistical Office 
2020,Hungary,HUN,54.5865,,Hungarian Central Statistical Office 
2016,Croatia,HRV,31.5122,,Croatian Bureau of Statistics
2017,Croatia,HRV,37.6981,,Croatian Bureau of Statistics
2018,Croatia,HRV,44.889,,Croatian Bureau of Statistics
2019,Croatia,HRV,46.2738,,Croatian Bureau of Statistics
2020,Croatia,HRV,48.5266,,Croatian Bureau of Statistics
2017,Italy,ITA,13.9231,,Istat – National Institute of Statistics
2020,Italy,ITA,14.6138,,National Institute of Statistics
2015,Iran (Islamic Republic of),IRN,20.0503,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,50.8039,,Statistical Centre of Iran
2015,Japan,JPN,68.0889,,Ministry of Internal Affairs and Communications
2016,Japan,JPN,66.2355,,Ministry of Internal Affairs and Communications
2018,Japan,JPN,54.5128,,Ministry of Internal Affairs and Communications
2019,Japan,JPN,64.3882,,Ministry of Internal Affairs and Communications
2020,Japan,JPN,66.6144,,Ministry of Internal Affairs and Communications
2015,Korea (Rep. of),KOR,82.8864,,"Ministry of Science, ICT & Future Planning(MSIP)"
2016,Korea (Rep. of),KOR,84.2885,,Ministry of Science and ICT(MSIT)
2017,Korea (Rep. of),KOR,85.2875,,Ministriy of Sceience and ICT(MSIT)
2018,Korea (Rep. of),KOR,83.6156,,Ministriy of Sceience and ICT(MSIT)
2019,Korea (Rep. of),KOR,81.2929,,Ministriy of Sceience and ICT(MSIT)
2020,Korea (Rep. of),KOR,81.5325,,Ministriy of Sceience and ICT(MSIT)
2020,Kuwait,KWT,30.6427,,Communication and Information Technology Regulatory Authority
2016,Lithuania,LTU,21.6625,,Statistics Lithuania
2017,Lithuania,LTU,24.3264,,Statistics Lithuania
2019,Lithuania,LTU,34.6208,,Statistics Lithuania
2020,Lithuania,LTU,36.997,,Statistics Lithuania
2016,Luxembourg,LUX,34.709,,STATEC  (Institut national de la statistique et des études économiques)
2017,Luxembourg,LUX,23.7419,,Statec Luxembourg
2017,"Macao, China",MAC,75.8747,,Statistics and Census Service
2018,"Macao, China",MAC,76.6975,,Statistics and Census Service
2015,Mexico,MEX,11.539,,Instituto Nacional de Estadística y Geografía (INEGI)
2016,Mexico,MEX,15.8462,,Instituto Nacional de Estadística y Geografía (INEGI)
2017,Mexico,MEX,18.2354,,Instituto Nacional de Estadística y Geografía (INEGI)
2018,Mexico,MEX,20.6137,,Instituto Nacional de Estadística y Geografía (INEGI)
2019,Mexico,MEX,19.9446,,Instituto Nacional de Estadística y Geografía (INEGI)
