year,country,iso,value,note,source
2005,Afghanistan,AFG,Alternative dispute resolution (ADR) mechanisms,,
2014,Afghanistan,AFG,Courts/litigation,,
2018,Afghanistan,AFG,Other,,
2019,Afghanistan,AFG,Other,,
2020,Afghanistan,AFG,Courts/litigation,,
2016,South Africa,ZAF,Alternative dispute resolution (ADR) mechanisms,,
2017,South Africa,ZAF,Alternative dispute resolution (ADR) mechanisms,,
2018,South Africa,ZAF,Alternative dispute resolution (ADR) mechanisms,,
2019,South Africa,ZAF,Alternative dispute resolution (ADR) mechanisms,,
2020,South Africa,ZAF,Alternative dispute resolution (ADR) mechanisms,,
2007,Angola,AGO,Alternative dispute resolution (ADR) mechanisms,,
2008,Angola,AGO,Alternative dispute resolution (ADR) mechanisms,,
2005,Albania,ALB,Courts/litigation,,
2006,Albania,ALB,Courts/litigation,,
2009,Albania,ALB,Courts/litigation,,
2014,Albania,ALB,Alternative dispute resolution (ADR) mechanisms,,
2015,Albania,ALB,Alternative dispute resolution (ADR) mechanisms,,
2016,Albania,ALB,Alternative dispute resolution (ADR) mechanisms,,
2017,Albania,ALB,Alternative dispute resolution (ADR) mechanisms,,
2018,Albania,ALB,Alternative dispute resolution (ADR) mechanisms,,
2019,Albania,ALB,Alternative dispute resolution (ADR) mechanisms,,
2020,Albania,ALB,Courts/litigation,,
2005,Algeria,DZA,Alternative dispute resolution (ADR) mechanisms,,
2015,Algeria,DZA,"Formal administrative adjudication (binding decisions, e.g. by regulator or Competition Authority)",,
2016,Algeria,DZA,Alternative dispute resolution (ADR) mechanisms,,
2017,Algeria,DZA,Alternative dispute resolution (ADR) mechanisms,,
2018,Algeria,DZA,Alternative dispute resolution (ADR) mechanisms,,
2019,Algeria,DZA,Alternative dispute resolution (ADR) mechanisms,,
2020,Algeria,DZA,Alternative dispute resolution (ADR) mechanisms,,
2006,Argentina,ARG,"Formal administrative adjudication (binding decisions, e.g. by regulator or Competition Authority)",,
2007,Argentina,ARG,Alternative dispute resolution (ADR) mechanisms,,
2008,Argentina,ARG,Alternative dispute resolution (ADR) mechanisms,,
2009,Argentina,ARG,Alternative dispute resolution (ADR) mechanisms,,
