year,country,iso,value,note,source
2018,Afghanistan,AFG,Telecommunication/ICT regulatory authority,,
2019,Afghanistan,AFG,Telecommunication/ICT regulatory authority,,
2020,Afghanistan,AFG,Telecommunication/ICT regulatory authority,,
2018,South Africa,ZAF,None of the above,,
2019,South Africa,ZAF,None of the above,,
2020,South Africa,ZAF,None of the above,,
2018,Angola,AGO,Telecommunication/ICT regulatory authority,,
2020,Angola,AGO,Telecommunication/ICT regulatory authority,,
2018,Albania,ALB,None of the above,,
2019,Albania,ALB,None of the above,,
2020,Albania,ALB,Specialized authority dealing with internet-related issues,,
2019,Algeria,DZA,Telecommunication/ICT regulatory authority,,
2020,Algeria,DZA,Telecommunication/ICT regulatory authority,,
2018,Armenia,ARM,Telecommunication/ICT regulatory authority,,
2019,Armenia,ARM,Telecommunication/ICT regulatory authority,,
2020,Armenia,ARM,Telecommunication/ICT regulatory authority,,
2017,Saudi Arabia,SAU,Telecommunication/ICT regulatory authority,,
2018,Saudi Arabia,SAU,Telecommunication/ICT regulatory authority,,
2019,Saudi Arabia,SAU,Telecommunication/ICT regulatory authority,,
2020,Saudi Arabia,SAU,Telecommunication/ICT regulatory authority,,
2017,Australia,AUS,Telecommunication/ICT regulatory authority,,
2018,Australia,AUS,Telecommunication/ICT regulatory authority,,
2019,Australia,AUS,Telecommunication/ICT regulatory authority,,
2020,Australia,AUS,Both authorities,,
2019,Austria,AUT,Telecommunication/ICT regulatory authority,,
2018,Azerbaijan,AZE,Telecommunication/ICT regulatory authority,,
2019,Azerbaijan,AZE,Telecommunication/ICT regulatory authority,,
2020,Azerbaijan,AZE,Telecommunication/ICT regulatory authority,,
2017,Brazil,BRA,Both authorities,,
2018,Brazil,BRA,Both authorities,,
2019,Brazil,BRA,Both authorities,,
2020,Brazil,BRA,Both authorities,,
2017,Bahamas,BHS,Telecommunication/ICT regulatory authority,,
2018,Bahamas,BHS,Telecommunication/ICT regulatory authority,,
2019,Bahamas,BHS,Telecommunication/ICT regulatory authority,,
2020,Bahamas,BHS,Telecommunication/ICT regulatory authority,,
2018,Burundi,BDI,Telecommunication/ICT regulatory authority,,
