year,country,iso,value,note,source
2019,Albania,ALB,32.4832,,INSTAT (Institute of Statistics)
2020,Albania,ALB,32.876,,INSTAT (Institute of Statistics)
2018,Algeria,DZA,49.4784,,"Ministry of Post, Telecommunications, Technologies and Digital"
2016,Saudi Arabia,SAU,47.9854,,CITC
2017,Saudi Arabia,SAU,50.3031,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,60.2331,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,58.6856,,Communications andI nformation Technology Commision
2011,Australia,AUS,86.0095,Refers to Internet use from home only.,Australian Bureau of Statistics
2002,Austria,AUT,88.4106,Users in the last 3 months.,Eurostat
2003,Austria,AUT,88.0366,Users in the last 3 months.,Eurostat
2004,Austria,AUT,83.4963,Users in the last 3 months.,Eurostat
2005,Austria,AUT,82.5251,Users in the last 3 months.,Eurostat
2006,Austria,AUT,82.6776,Users in the last 3 months.,Eurostat
2007,Austria,AUT,78.0315,Users in the last 3 months.,Eurostat
2008,Austria,AUT,85.8116,Users in the last 3 months.,Eurostat
2009,Austria,AUT,85.4357,Users in the last 3 months.,Eurostat
2010,Austria,AUT,88.4054,Users in the last 3 months.,Eurostat
2012,Austria,AUT,90.7728, Users in the last 3 months.,Eurostat
2013,Austria,AUT,91.8877,,Eurostat
2014,Austria,AUT,90.1787,,Eurostat
2015,Austria,AUT,89.5227,,Eurostat
2016,Austria,AUT,90.8128,,Statistics Austria
2017,Austria,AUT,88.1409,,Statistics Austria
2018,Austria,AUT,89.3722,,Statistics Austria
2008,Azerbaijan,AZE,24.1833,,State Statistical Committee
2009,Azerbaijan,AZE,16.8103,,State Statistical Committee
2010,Azerbaijan,AZE,23.6153,,State Statistical Committee
2017,Azerbaijan,AZE,29.7,,State Statistical Committee
2018,Azerbaijan,AZE,29.7,,State Statistical Committee
2019,Azerbaijan,AZE,29.7,,State Statistical Committee
2020,Azerbaijan,AZE,28.4,,State Statistical Committee
2009,Brazil,BRA,78.7309,In the last 3 months.,Brazilian Steering Committee
2010,Brazil,BRA,74.9153,"Information available only for the period ""in the last 3 months"".",
2013,Brazil,BRA,71.732,,NIC.br
2014,Brazil,BRA,64.2653,,NIC.br
2016,Brazil,BRA,59.637,,NIC.br
2017,Brazil,BRA,58.0939,,NIC.br
2018,Brazil,BRA,57.1148,,NIC.br
2019,Brazil,BRA,58.3065,,NIC.br
2005,Belgium,BEL,81.4055,Users in the last 3 months.,Eurostat
2006,Belgium,BEL,84.8109,Users in the last 3 months.,Eurostat
2007,Belgium,BEL,86.8145,Users in the last 3 months.,Eurostat
2008,Belgium,BEL,87.5058,Users in the last 3 months.,Eurostat
2009,Belgium,BEL,89.5381,Users in the last 3 months.,Eurostat
2010,Belgium,BEL,90.9771,Users in the last 3 months.,Eurostat
2012,Belgium,BEL,92.0052, Users in the last 3 months.,Eurostat
2013,Belgium,BEL,92.5451,,Eurostat
2014,Belgium,BEL,91.1538,,Eurostat
2015,Belgium,BEL,91.3713,,Eurostat
2016,Belgium,BEL,91.5391,,Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,91.8598,,Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
2019,Belgium,BEL,89.1195,,Statistics Belgium (Statbel)
2020,Belgium,BEL,91.5424,,Statistics Belgium (Statbel)
2013,Bangladesh,BGD,15.6702,,Bangladesh Bureau of Statistics (BBS)
2008,Bahrain,BHR,84.0663,,Telecommunications Regulatory Authority
2011,Bahrain,BHR,72.1697,Estimated based on TRA 2011 Residential consumer survey,Telecommunications Regulatory Authority (TRA)
2012,Bahrain,BHR,72.17,Estimated based on TRA 2011 Residential consumer survey,Telecommunications Regulatory Authority (TRA)
2013,Bahrain,BHR,50.849,,Telecommunications Regulatory Authority (TRA)
2014,Bahrain,BHR,52.7273,,Telecommunications Regulatory Authority (TRA)
2015,Bahrain,BHR,58.4078,,Telecommunications Regulatory Authority (TRA) Bahrain
2016,Bahrain,BHR,70.6921,,Telecommunications Regulatory Authority (TRA)
2017,Bahrain,BHR,83.3126,,Telecommunications Regulatory Authority (TRA)
2018,Bahrain,BHR,39.5874,,Telecommunications Regulatory Authority (TRA)
2019,Bahrain,BHR,42.0958,,Telecommunications Regulatory Authority (TRA)
2020,Bahrain,BHR,82.1122,,Telecommunications Regulatory Authority (TRA)
2010,Belarus,BLR,84.4363,all individuals aged 16 and over,National Statistical Committee of the Republic of Belarus
2011,Belarus,BLR,83.6917,,National Statistical Committee of the Republic of Belarus
2012,Belarus,BLR,85.7603,including telephones,National Statistical Committee of the Republic of Belarus
2013,Belarus,BLR,48.0346,,Национальный статистический комитет Республики Беларусь
2014,Belarus,BLR,48.4486,,Национальный статистический комитет Республики Беларусь
2015,Belarus,BLR,52.8676,,Национальный статистический комитет Республики Беларусь
2016,Belarus,BLR,52.3289,,Национальный статистический комитет Республики Беларусь
2017,Belarus,BLR,55.5997,,Национальный статистический комитет Республики Беларусь
2018,Belarus,BLR,60.4822,,Национальный статистический комитет Республики Беларусь
2019,Belarus,BLR,62.3277,,Национальный статистический комитет Республики Беларусь
2020,Belarus,BLR,62.4803,,Национальный статистический комитет Республики Беларусь
2014,Botswana,BWA,50.8074,,Statistics Botswana
2016,Brunei Darussalam,BRN,60.5556,,Authority for Info-communications Technology Industry of Brunei Darussalam
2004,Bulgaria,BGR,75.0394,Users in the last 3 months.,Eurostat
2006,Bulgaria,BGR,71.7392,Users in the last 3 months.,Eurostat
2007,Bulgaria,BGR,73.9149,Users in the last 3 months.,Eurostat
2008,Bulgaria,BGR,70.3422,Users in the last 3 months.,Eurostat
2009,Bulgaria,BGR,75.3429,Users in the last 3 months.,Eurostat
2010,Bulgaria,BGR,75.8058,Users in the last 3 months.,Eurostat
2012,Bulgaria,BGR,80.5292, Users in the last 3 months.,Eurostat
2013,Bulgaria,BGR,80.363,,Eurostat
2014,Bulgaria,BGR,78.5859,,Eurostat
2016,Bulgaria,BGR,71.1044,,National Statistical Institute
2017,Bulgaria,BGR,70.4179,,National Statistical Institute
2018,Bulgaria,BGR,61.6757,,National Statistical Institute
2019,Bulgaria,BGR,58.9068,,National Statistical Institute
2020,Bulgaria,BGR,61.973,,National Statistical Institute
2007,Canada,CAN,86.2022,Refers to activities conducted on the Internet at home in the last 12 months.,Statistics Canada
2009,Canada,CAN,89.2902,Refers to activities conducted on the Internet at home in the last 12 months.,Statistics Canada
2010,Canada,CAN,93.1398,,Statistics Canada
2003,Chile,CHL,10.4924,For communication,Ministerio de Planificación
2006,Chile,CHL,59.0836,,Ministerio de Planificación
2009,Chile,CHL,91.2457,,Ministerio de Planificación
2010,Colombia,COL,76.1386,"La categoría relacionada en la encuesta se denomina ""comunicación""; la cual incluye correo electrónico, llamada telefónicas a través del protocolo IP, publicación de información y uso de mensajería instantánea.",Departamento Administrativo Nacional de Estadística - DANE
2011,Colombia,COL,78.6934,"La categoría relacionada en la encuesta se denomina ""comunicación"", lo cual incluye correo electrónico, llamada telefónicas a través del protocolo IP, publicación de información y uso de mensajería instantánea.",Departamento Administrativo Nacional de Estadística - DANE
2012,Colombia,COL,62.1343,"Includes e-mails, telephoning over the internet VoIP, Publication of information and instant messaging.",Departamento Administrativo Nacional de Estadística - DANE
2013,Colombia,COL,58.5389,,Departamento Administrativo Nacional de Estadística - DANE
2014,Colombia,COL,57.6494,,Departamento Administrativo Nacional de Estadística - DANE
2015,Colombia,COL,55.1125,,Departamento Administrativo Nacional de Estadística - DANE
2016,Colombia,COL,66.3626,,Departamento Administrativo Nacional de Estadística - DANE
2017,Colombia,COL,67.6591,,Departamento Administrativo Nacional de Estadística - DANE
2018,Colombia,COL,54.0785,,Departamento Administrativo Nacional de Estadística - DANE
2019,Côte d'Ivoire,CIV,20.9891,,ARTCI
2005,Costa Rica,CRI,70.3937,"la opción investigada dice"" enviar o recibir correos, llamadas, chatear""",Instituto Nacional de Estadística y Censos
2008,Costa Rica,CRI,78.8521,"Inc. categories e,f and g (communication)",Instituto Nacional de Estadística y Censos
2012,Costa Rica,CRI,71.7322,,Instituto Nacional de Estadística y Censos
2017,Cuba,CUB,40.962,,ONEI
2019,Cuba,CUB,47.454,,Oficina Nacional de Estadisticas e Informacion
2004,Cyprus,CYP,71.1761,Users in the last 3 months.,Eurostat
2005,Cyprus,CYP,70.9272,Users in the last 3 months.,Eurostat
2006,Cyprus,CYP,68.7361,Users in the last 3 months.,Eurostat
2007,Cyprus,CYP,72.6375,Users in the last 3 months.,Eurostat
2008,Cyprus,CYP,71.1337,Users in the last 3 months.,Eurostat
2009,Cyprus,CYP,76.1746,Users in the last 3 months.,Eurostat
2010,Cyprus,CYP,78.2982,Users in the last 3 months.,Eurostat
2012,Cyprus,CYP,75.5853, Users in the last 3 months.,Eurostat
2013,Cyprus,CYP,74.663,,Eurostat
2014,Cyprus,CYP,73.7956,,Eurostat
2015,Cyprus,CYP,73.2284,,Eurostat
2016,Cyprus,CYP,70.3337,,STATISTICAL SERVICE OF CYPRUS
2018,Cyprus,CYP,64.0128,,STATISTICAL SERVICE OF CYPRUS
2019,Cyprus,CYP,64.9609,,STATISTICAL SERVICE OF CYPRUS
2020,Cyprus,CYP,72.2575,,Statistical Service of Cyprus
2002,Germany,DEU,77.0174,Users in the last 3 months.,Eurostat
2003,Germany,DEU,82.6009,Users in the last 3 months.,Eurostat
2004,Germany,DEU,78.4829,Users in the last 3 months.,Eurostat
2006,Germany,DEU,83.3761,Users in the last 3 months.,Eurostat
2007,Germany,DEU,84.7122,Users in the last 3 months.,Eurostat
2008,Germany,DEU,85.7443,Users in the last 3 months.,Eurostat
2009,Germany,DEU,88.4063,Users in the last 3 months.,Eurostat
2010,Germany,DEU,88.4206,Users in the last 3 months.,Eurostat
2012,Germany,DEU,92.5288, Users in the last 3 months.,Eurostat
2013,Germany,DEU,92.7703,,Eurostat
2014,Germany,DEU,92.9129,,Eurostat
2015,Germany,DEU,93.0109,,Eurostat
2016,Germany,DEU,83.4797,,Eurostat
2017,Germany,DEU,89.7686,,Federal Statistical Office
2019,Germany,DEU,89.3609,,Statistisches Bundesamt (Destatis)
2021,Germany,DEU,87.0232,,Statistisches Bundesamt (Destatis)
2002,Denmark,DNK,83.3422,Users in the last 3 months.,Eurostat
2003,Denmark,DNK,85.7613,Users in the last 3 months.,Eurostat
2004,Denmark,DNK,80.041,Users in the last 3 months.,Eurostat
2005,Denmark,DNK,83.698,Users in the last 3 months.,Eurostat
2006,Denmark,DNK,85.6283,Users in the last 3 months.,Eurostat
2007,Denmark,DNK,86.5114,Users in the last 3 months.,Eurostat
2008,Denmark,DNK,89.7832,Users in the last 3 months.,Eurostat
2009,Denmark,DNK,93.049,Users in the last 3 months.,Eurostat
2010,Denmark,DNK,93.4496,Users in the last 3 months.,Eurostat
2012,Denmark,DNK,93.408, Users in the last 3 months.,Eurostat
2013,Denmark,DNK,93.2958,,Eurostat
2014,Denmark,DNK,93.6887,,Eurostat
2015,Denmark,DNK,81.7454,,Eurostat
2016,Denmark,DNK,96.1482,,Eurostat
2017,Denmark,DNK,96.3665,,Statistics Denmark 
2018,Denmark,DNK,96.2718,,Statistics Denmark 
2020,Denmark,DNK,96.6009,,Statistics Denmark
2021,Denmark,DNK,96.5892,,Statistics Denmark
2002,Spain,ESP,78.2684,Users in the last 3 months.,Eurostat
2003,Spain,ESP,79.4348,Users in the last 3 months.,Eurostat
2004,Spain,ESP,69.4345,Users in the last 3 months.,Eurostat
2005,Spain,ESP,70.5081,Users in the last 3 months.,Eurostat
2006,Spain,ESP,72.9619,Users in the last 3 months.,Eurostat
2007,Spain,ESP,76.4463,Users in the last 3 months.,Eurostat
2008,Spain,ESP,77.9325,Users in the last 3 months.,Eurostat
2009,Spain,ESP,82.3954,Users in the last 3 months.,Eurostat
2010,Spain,ESP,82.7824,Users in the last 3 months.,Eurostat
2012,Spain,ESP,88.2734, Users in the last 3 months.,Eurostat
2013,Spain,ESP,86.6453,,Eurostat
2014,Spain,ESP,83.9513,,Eurostat
2015,Spain,ESP,81.4766,,Eurostat
2016,Spain,ESP,80.0594,,Instituto Nacional de Estadística (INE)
2017,Spain,ESP,79.8685,,Instituto Nacional de Estadística (INE)
2019,Spain,ESP,79.6381,,Instituto Nacional de Estadística (INE)
2020,Spain,ESP,81.9476,,Instituto Nacional de Estadística (INE)
2013,Egypt,EGY,69.9486,,Ministry of Communications and Information Technology
2014,Egypt,EGY,72.5474,,Ministry of Communications and Information Technology
2015,Egypt,EGY,74.2072,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,76.0916,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,88.9552,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,94.194,,Ministry of Communications and Information Technology
2019,Egypt,EGY,95.6937,,Ministry of Communications and Information Technology
2020,Egypt,EGY,96.629,,Ministry of Communications and Information Technology
2008,Ecuador,ECU,23.8657,for communication purposes,Instituto Nacional de Estadística y Censos (INEC)
2009,Ecuador,ECU,18.9338,for communication purposes,Instituto Nacional de Estadística y Censos (INEC)
