year,country,iso,value,note,source
2014,Afghanistan,AFG,Monopoly,,
2018,Afghanistan,AFG,Full competition (year when competition was introduced),,
2019,Afghanistan,AFG,Full competition (year when competition was introduced),,
2020,Afghanistan,AFG,Full competition (year when competition was introduced),,
2015,South Africa,ZAF,Monopoly,,
2016,South Africa,ZAF,Monopoly,,
2017,South Africa,ZAF,Monopoly,,
2018,South Africa,ZAF,Monopoly,,
2019,South Africa,ZAF,Monopoly,,
2020,South Africa,ZAF,Monopoly,,
2020,Angola,AGO,Full competition (year when competition was introduced),,
2014,Albania,ALB,Full competition (year when competition was introduced),,
2015,Albania,ALB,Full competition (year when competition was introduced),,
2016,Albania,ALB,Full competition (year when competition was introduced),,
2017,Albania,ALB,Full competition (year when competition was introduced),,
2018,Albania,ALB,Full competition (year when competition was introduced),,
2019,Albania,ALB,Full competition (year when competition was introduced),,
2020,Albania,ALB,Full competition (year when competition was introduced),,
2015,Algeria,DZA,N/A,,
2016,Algeria,DZA,N/A,,
2017,Algeria,DZA,N/A,,
2018,Algeria,DZA,N/A,,
2019,Algeria,DZA,N/A,,
2020,Algeria,DZA,N/A,,
2016,Andorra,AND,Monopoly,,
2013,Armenia,ARM,Full competition (year when competition was introduced),,
2014,Armenia,ARM,Full competition (year when competition was introduced),,
2015,Armenia,ARM,Full competition (year when competition was introduced),,
2016,Armenia,ARM,Full competition (year when competition was introduced),,
2018,Armenia,ARM,Full competition (year when competition was introduced),,
2019,Armenia,ARM,Full competition (year when competition was introduced),,
2020,Armenia,ARM,Full competition (year when competition was introduced),,
2013,Saudi Arabia,SAU,N/A,,
2014,Saudi Arabia,SAU,N/A,,
2015,Saudi Arabia,SAU,N/A,,
2016,Saudi Arabia,SAU,N/A,,
2017,Saudi Arabia,SAU,N/A,,
2018,Saudi Arabia,SAU,N/A,,
2019,Saudi Arabia,SAU,N/A,,
2020,Saudi Arabia,SAU,N/A,,
2015,Australia,AUS,Full competition (year when competition was introduced),,
2017,Australia,AUS,Full competition (year when competition was introduced),,
2018,Australia,AUS,Full competition (year when competition was introduced),,
2019,Australia,AUS,Full competition (year when competition was introduced),,
2020,Australia,AUS,Full competition (year when competition was introduced),,
2018,Austria,AUT,N/A,,
2019,Austria,AUT,N/A,,
2014,Azerbaijan,AZE,Full competition (year when competition was introduced),,
