year,country,iso,value,note,source
2014,Afghanistan,AFG,Regulatory Authority,,
2018,Afghanistan,AFG,Regulatory Authority,,
2019,Afghanistan,AFG,Regulatory Authority,,
2020,Afghanistan,AFG,Regulatory Authority,,
2020,South Africa,ZAF,Regulatory Authority,,
2007,Angola,AGO,Regulatory Authority,,
2008,Angola,AGO,Regulatory Authority,,
2020,Angola,AGO,Regulatory Authority,,
2006,Albania,ALB,Regulatory Authority,,
2009,Albania,ALB,Regulatory Authority,,
2017,Albania,ALB,Regulatory Authority,,
2018,Albania,ALB,Regulatory Authority,,
2019,Albania,ALB,Regulatory Authority,,
2020,Albania,ALB,Regulatory Authority,,
2015,Algeria,DZA,Operator,,
2016,Algeria,DZA,Operator,,
2017,Algeria,DZA,Regulatory Authority,,
2018,Algeria,DZA,Operator,,
2019,Algeria,DZA,Operator,,
2020,Algeria,DZA,Operator,,
2007,Andorra,AND,Operator,,
2008,Andorra,AND,Operator,,
2016,Andorra,AND,Sector Ministry,,
2006,Argentina,ARG,Regulatory Authority,,
2007,Argentina,ARG,Regulatory Authority,,
2008,Argentina,ARG,Regulatory Authority,,
2010,Argentina,ARG,Other Ministry or Government body,,
2015,Argentina,ARG,Regulatory Authority,,
2018,Argentina,ARG,Regulatory Authority,,
2019,Argentina,ARG,Regulatory Authority,,
2020,Argentina,ARG,Regulatory Authority,,
2013,Armenia,ARM,Regulatory Authority,,
2014,Armenia,ARM,Regulatory Authority,,
2015,Armenia,ARM,Regulatory Authority,,
2016,Armenia,ARM,Regulatory Authority,,
2018,Armenia,ARM,Regulatory Authority,,
2019,Armenia,ARM,Regulatory Authority,,
2020,Armenia,ARM,Regulatory Authority,,
2006,Saudi Arabia,SAU,Regulatory Authority,,
2007,Saudi Arabia,SAU,Regulatory Authority,,
2008,Saudi Arabia,SAU,Regulatory Authority,,
2012,Saudi Arabia,SAU,Regulatory Authority,,
2013,Saudi Arabia,SAU,Regulatory Authority,,
2014,Saudi Arabia,SAU,Regulatory Authority,,
2015,Saudi Arabia,SAU,Regulatory Authority,,
2016,Saudi Arabia,SAU,Regulatory Authority,,
2017,Saudi Arabia,SAU,"If more than one entity or another body is involved in this function, please explain",,
2018,Saudi Arabia,SAU,"If more than one entity or another body is involved in this function, please explain",,
