year,country,iso,value,note,source
2019,South Africa,ZAF,18.6365,,Statistics South Africa
2018,Algeria,DZA,16.1477,,"Ministry of Post, Telecommunications, Technologies and Digital"
2017,Saudi Arabia,SAU,70,,Communications & IT Commission
2018,Saudi Arabia,SAU,70.2,,Communications & IT Commission
2019,Saudi Arabia,SAU,67.8027,,Communications & IT Commission
2020,Saudi Arabia,SAU,89.2,,Communications andI nformation Technology Commision
2010,Austria,AUT,62.7541,,Eurostat
2011,Austria,AUT,70.791,,Eurostat
2013,Austria,AUT,71.0846,,Eurostat
2013,Azerbaijan,AZE,43.8018,,State Statistical Committee of the Republic of Azerbaijan
2014,Azerbaijan,AZE,47.7295,,State Statistical Committee of the Republic of Azerbaijan
2015,Azerbaijan,AZE,48.6881,,State Statistical Committee of the Republic of Azerbaijan
2016,Azerbaijan,AZE,48.3273,,State Statistical Committee of the Republic of Azerbaijan
2017,Azerbaijan,AZE,54.2227,,State Statistical Committee of the Republic of Azerbaijan
2018,Azerbaijan,AZE,53.5537,,State Statistical Committee of the Republic of Azerbaijan
2019,Azerbaijan,AZE,56.0377,,State Statistical Committee of the Republic of Azerbaijan
2020,Azerbaijan,AZE,62.775,,State Statistical Committee
2013,Brazil,BRA,26.1519,,NIC.br
2014,Brazil,BRA,24.7823,,Brazilian Internet Steering Committee
2015,Brazil,BRA,23.8647,,Brazilian Internet Steering Committee
2016,Brazil,BRA,22.2365,,Cetic.br
2017,Brazil,BRA,21.4395,,Brazilian Institute of Geography and Statistics
2018,Brazil,BRA,20.4728,,Brazilian Institute of Geography and Statistics
2019,Brazil,BRA,21.0899,,NIC.br
2020,Brazil,BRA,25.4958,,NIC.br
2014,Burundi,BDI,0.0138251,,Institut de Statistiques et d'tudes Economiques
2017,Burundi,BDI,1.93125,,Institut de Statistiques et d'tudes Economiques
2010,Belgium,BEL,66.9334,,Eurostat
2011,Belgium,BEL,70.2703,,Eurostat
2013,Belgium,BEL,71.8617,,Eurostat
2014,Belgium,BEL,74.7774,,Direction Générale Statistique - Statistics Belgium
2015,Belgium,BEL,74.9919,,Direction Générale Statistique - Statistics Belgium
2016,Belgium,BEL,77.5446,,Direction Générale Statistique - Statistics Belgium
2017,Belgium,BEL,80.5395,,Direction Générale Statistique - Statistics Belgium
2015,Bahrain,BHR,61,,Information and E-Government Authority
2016,Bahrain,BHR,74,,Information and E-Government Authority
