year,country,iso,value,note,source
2016,Saudi Arabia,SAU,24.7354,,CITC
2017,Saudi Arabia,SAU,34.5,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,31.6343,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,23.6532,,Communications andI nformation Technology Commision
2020,Saudi Arabia,SAU,30.0413,,Communications andI nformation Technology Commision
2017,Azerbaijan,AZE,8.13078,,State Statistical Committee
2018,Azerbaijan,AZE,8.06709,,State Statistical Committee
2019,Azerbaijan,AZE,8.31681,,State Statistical Committee
2020,Azerbaijan,AZE,12.2236,,State Statistical Committee
2015,Bahrain,BHR,13.378,,Telecommunications Regulatory Authority (TRA) Bahrain
2018,Brunei Darussalam,BRN,33.1433,,Authority for Info-communications Technology Industry of Brunei Darussalam (AITI)
2017,Cambodia,KHM,12.6911,,"National Institute of Statistics, Minsitry of Planning, Cambodia"
2019,China,CHN,18.5805,,National Bureau of Statistics
2017,Colombia,COL,9.95047,,Departamento Administrativo Nacional de Estadística - DANE
2018,Colombia,COL,8.1036,,Departamento Administrativo Nacional de Estadística - DANE
2019,Côte d'Ivoire,CIV,6.73565,,ARTCI
2015,Costa Rica,CRI,22.362,,Instituto Nacional de Estadística y Censos
2016,Costa Rica,CRI,26.1814,,Instituto Nacional de Estadística y Censos
2017,Costa Rica,CRI,18.7787,,Instituto Nacional de Estadística y Censos
2020,Costa Rica,CRI,7.93408,,Instituto Nacional de Estadística y Censos
2017,Denmark,DNK,50.7861,,Statistics Denmark 
2018,Denmark,DNK,53.4966,,Statistics Denmark 
2015,Egypt,EGY,1.676,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2016,Egypt,EGY,1.27227,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2017,Egypt,EGY,1.97703,,Central Agency For Public Mobilization And Statistics (CAPMAS)
2018,Egypt,EGY,2.50172,,Ministry of Communications and Information Technology
2019,Egypt,EGY,6.0475,,Ministry of Communications and Information Technology
2020,Egypt,EGY,6.67646,,Ministry of Communications and Information Technology
2019,Indonesia,IDN,1.27565,,BADAN PUSAT STATISTIK (STATISTICS INDONESIA)
2020,Indonesia,IDN,0.953359,,BPS-Statistics Indonesia
2013,Iran (Islamic Republic of),IRN,2.37224,,Statistical Centre of Iran
2015,Iran (Islamic Republic of),IRN,15.3121,,Statistical Centre of Iran
2017,Iran (Islamic Republic of),IRN,26.3858,,Statistical Centre of Iran
2013,Japan,JPN,12.1352,,Ministry of Internal Affairs and Communications
2014,Japan,JPN,15.0541,,Ministry of Internal Affairs and Communications
2015,Japan,JPN,19.239,,Ministry of Internal Affairs and Communications
2016,Japan,JPN,21.5727,,Ministry of Internal Affairs and Communications
