year,country,iso,value,note,source
2018,Afghanistan,AFG,Price cap,,
2019,Afghanistan,AFG,Other,,
2020,Afghanistan,AFG,Other,,
2021,Afghanistan,AFG,Other,,
2012,South Africa,ZAF,Cost orientation (using cost models),,
2015,South Africa,ZAF,Other,,
2017,South Africa,ZAF,Other,,
2018,South Africa,ZAF,Other,,
2021,South Africa,ZAF,Other,,
2012,Angola,AGO,Price cap,,
2020,Angola,AGO,Price ceiling set by the State,,
2021,Angola,AGO,Cost orientation (using cost models),,
2015,Albania,ALB,Retail minus approach,,
2016,Albania,ALB,Retail minus approach,,
2017,Albania,ALB,Retail minus approach,,
2018,Albania,ALB,Retail minus approach,,
2019,Albania,ALB,Retail minus approach,,
2020,Albania,ALB,Rate of return regulation,,
2021,Albania,ALB,Rate of return regulation,,
2013,Andorra,AND,Cost orientation (using cost models),,
2018,Andorra,AND,Benchmarking of tariffs,,
2021,Andorra,AND,Cost orientation (using cost models),,
2010,Argentina,ARG,Price cap,,
2010,Armenia,ARM,Price cap,,
2011,Armenia,ARM,Price cap,,
2012,Armenia,ARM,Price cap,,
2013,Armenia,ARM,Other,,
2014,Armenia,ARM,Other,,
2015,Armenia,ARM,Other,,
2016,Armenia,ARM,Other,,
2017,Armenia,ARM,Other,,
2018,Armenia,ARM,Other,,
2019,Armenia,ARM,Other,,
2020,Armenia,ARM,Other,,
2021,Armenia,ARM,Other,,
2010,Saudi Arabia,SAU,Benchmarking of tariffs,,
2011,Saudi Arabia,SAU,Benchmarking of tariffs,,
2012,Saudi Arabia,SAU,Benchmarking of tariffs,,
2016,Saudi Arabia,SAU,Benchmarking of tariffs,,
2017,Saudi Arabia,SAU,Benchmarking of tariffs,,
2018,Saudi Arabia,SAU,Benchmarking of tariffs,,
2019,Saudi Arabia,SAU,Cost orientation (using cost models),,
2020,Saudi Arabia,SAU,Benchmarking of tariffs,,
2021,Saudi Arabia,SAU,Benchmarking of tariffs,,
2013,Antigua and Barbuda,ATG,Other,,
2011,Australia,AUS,Other,,
2012,Australia,AUS,Cost orientation (using cost models),,
2013,Australia,AUS,Cost orientation (using cost models),,
2014,Australia,AUS,Price cap,,
2015,Australia,AUS,Rate of return regulation,,
2016,Australia,AUS,Rate of return regulation,,
2017,Australia,AUS,Rate of return regulation,,
2018,Australia,AUS,Rate of return regulation,,
2019,Australia,AUS,Benchmarking of tariffs,,
2020,Australia,AUS,Benchmarking of tariffs,,
2021,Australia,AUS,Benchmarking of tariffs,,
2010,Austria,AUT,Cost orientation (using cost models),,
2011,Austria,AUT,Cost orientation (using cost models),,
2012,Austria,AUT,Retail minus approach,,
2013,Austria,AUT,Cost orientation (using cost models),,
2014,Austria,AUT,Cost orientation (using cost models),,
2015,Austria,AUT,Cost orientation (using cost models),,
2016,Austria,AUT,Cost orientation (using cost models),,
2017,Austria,AUT,Cost orientation (using cost models),,
2018,Austria,AUT,Cost orientation (using cost models),,
2019,Austria,AUT,Cost orientation (using cost models),,
2020,Austria,AUT,Cost orientation (using cost models),,
2021,Austria,AUT,Cost orientation (using cost models),,
2010,Azerbaijan,AZE,Benchmarking of tariffs,,
2012,Azerbaijan,AZE,Price cap,,
2013,Azerbaijan,AZE,Price cap,,
2014,Azerbaijan,AZE,Price cap,,
2015,Azerbaijan,AZE,Benchmarking of tariffs,,
2016,Azerbaijan,AZE,Benchmarking of tariffs,,
2017,Azerbaijan,AZE,Benchmarking of tariffs,,
2018,Azerbaijan,AZE,Benchmarking of tariffs,,
2019,Azerbaijan,AZE,Benchmarking of tariffs,,
2020,Azerbaijan,AZE,Benchmarking of tariffs,,
2010,Brazil,BRA,Other,,
2012,Brazil,BRA,Other,,
2013,Brazil,BRA,Other,,
2017,Brazil,BRA,Benchmarking of tariffs,,
2018,Brazil,BRA,Cost orientation (using cost models),,
2019,Brazil,BRA,Cost orientation (using cost models),,
2020,Brazil,BRA,Cost orientation (using cost models),,
2021,Brazil,BRA,Cost orientation (using cost models),,
2011,Bahamas,BHS,Cost orientation (using cost models),,
2012,Bahamas,BHS,Cost orientation (using cost models),,
2013,Bahamas,BHS,Benchmarking of tariffs,,
2014,Bahamas,BHS,Cost orientation (using cost models),,
2015,Bahamas,BHS,Benchmarking of tariffs,,
2021,Bahamas,BHS,Rate of return regulation,,
2010,Burundi,BDI,Benchmarking of tariffs,,
2011,Burundi,BDI,Benchmarking of tariffs,,
2018,Burundi,BDI,Benchmarking of tariffs,,
2019,Burundi,BDI,Benchmarking of tariffs,,
2020,Burundi,BDI,Retail minus approach,,
2021,Burundi,BDI,Benchmarking of tariffs,,
2011,Belgium,BEL,Cost orientation (using cost models),,
2013,Belgium,BEL,Cost orientation (using cost models),,
2014,Belgium,BEL,Cost orientation (using cost models),,
2015,Belgium,BEL,Other,,
2016,Belgium,BEL,Retail minus approach,,
2017,Belgium,BEL,Cost orientation (using cost models),,
2019,Belgium,BEL,Cost orientation (using cost models),,
2020,Belgium,BEL,Cost orientation (using cost models),,
2010,Benin,BEN,Benchmarking of tariffs,,
2011,Benin,BEN,Cost orientation (using cost models),,
2013,Benin,BEN,Cost orientation (using cost models),,
2016,Benin,BEN,Cost orientation (using cost models),,
2017,Benin,BEN,Cost orientation (using cost models),,
2019,Benin,BEN,Cost orientation (using cost models),,
2020,Benin,BEN,Cost orientation (using cost models),,
2021,Benin,BEN,Cost orientation (using cost models),,
