year,country,iso,value,note,source
2019,Argentina,ARG,"Other, ",,
2020,Argentina,ARG,"Other, ",,
2021,Argentina,ARG,"Other, ",,
2012,Antigua and Barbuda,ATG,Bill and Keep (Sender Keep All),,
2013,Antigua and Barbuda,ATG,Bill and Keep (Sender Keep All),,
2014,Antigua and Barbuda,ATG,Bill and Keep (Sender Keep All),,
2015,Antigua and Barbuda,ATG,Bill and Keep (Sender Keep All),,
2012,Bahamas,BHS,"Other, ",,
2014,Bahamas,BHS,"Other, ",,
2015,Bahamas,BHS,"Other, ",,
2009,Burundi,BDI,Bill and Keep (Sender Keep All),,
2010,Burundi,BDI,Bill and Keep (Sender Keep All),,
2020,Burundi,BDI,Bill and Keep (Sender Keep All),,
2009,Benin,BEN,Bill and Keep (Sender Keep All),,
2010,Benin,BEN,Bill and Keep (Sender Keep All),,
2021,Benin,BEN,Bill and Keep (Sender Keep All),,
2010,Bolivia (Plurinational State of),BOL,"Other, ",Hibrido depende el servicio,
2011,Bolivia (Plurinational State of),BOL,"Other, ",,
2010,Botswana,BWA,"Other, ",,
2011,Botswana,BWA,"Other, ","depends on the interconnection agreement,must be cost oriented but calling party pays currently",
2011,Barbados,BRB,"Other, ",,
2012,Barbados,BRB,"Other, ",,
2013,Myanmar,MMR,"Other, ",,
2012,Brunei Darussalam,BRN,"Other, ",For Fixed-Mobile and/or Mobile-Fixed - Bill & Keep  For Mobile-Mobile - CPNP,
2013,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),For Fixed-Mobile and/or Mobile-Fixed - Bill & Keep For Mobile-Mobile - CPNP,
2014,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),For Fixed-Mobile and/or Mobile-Fixed - Bill & Keep For Mobile-Mobile - CPNP,
2015,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),,
2016,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),,
2017,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),,
2018,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),,
2019,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),,
2020,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),,
2021,Brunei Darussalam,BRN,Bill and Keep (Sender Keep All),,
2011,Canada,CAN,Bill and Keep (Sender Keep All),Local network interconnection - Bill and Keep with Imbalance mechanism,
2012,Canada,CAN,Bill and Keep (Sender Keep All),Local network interconnection - Bill and Keep with Imbalance mechanism.  ,
2013,Canada,CAN,Bill and Keep (Sender Keep All),Local network interconnection - Bill and Keep with Imbalance mechanism.   ,
2015,Canada,CAN,Bill and Keep (Sender Keep All),Bill and Keep for Local Interconnection,
2016,Canada,CAN,Bill and Keep (Sender Keep All),Bill and Keep for Local Interconnection,
2017,Canada,CAN,Bill and Keep (Sender Keep All),,
2018,Canada,CAN,Bill and Keep (Sender Keep All),,
2020,Canada,CAN,Bill and Keep (Sender Keep All),,
2009,Colombia,COL,Bill and Keep (Sender Keep All),,
2010,Colombia,COL,Bill and Keep (Sender Keep All),Bill and Keep in Local voice services and CPNP in Mobile voice services,
2010,Comoros,COM,"Other, ",,
2011,Comoros,COM,"Other, ",,
2009,Costa Rica,CRI,Bill and Keep (Sender Keep All),,
2017,Guinea,GIN,"Other, ",,
2018,Guinea,GIN,"Other, ",,
2020,Guinea,GIN,"Other, ",,
2021,Guinea,GIN,"Other, ",,
2012,"Hong Kong, China",HKG,"Other, ",We do not have ex-ante pricing regulation on interconnection charges.,
