year,country,iso,value,note,source
2000,Andorra,AND,3.10992,,
2016,Armenia,ARM,2.28656,,National statistical service of RA
2019,Armenia,ARM,4.61807,,Statistical Committee of RA
2020,Armenia,ARM,3.44209,,Statistical Committee of RA
2016,Saudi Arabia,SAU,36.6602,,CITC
2017,Saudi Arabia,SAU,44.5465,,Communication and Information Technology Commission (CITC)
2018,Saudi Arabia,SAU,55.8253,,Communication and Information Technology Commission
2019,Saudi Arabia,SAU,57.3413,,Communications andI nformation Technology Commision
2007,Australia,AUS,37.5796,,Australian Burau of Statistics
2008,Australia,AUS,34.8265,,Australian Burau of Statistics
2009,Australia,AUS,33.8979,,Australian Bureau os Statistics
2011,Australia,AUS,35.9831,,Australian Bureau of Statistics
2013,Australia,AUS,40.7578,,Australian Bureau of Statistics
2002,Austria,AUT,10.0797,Users in the last 3 months.,Eurostat
2003,Austria,AUT,9.95674,Users in the last 3 months.,Eurostat
2004,Austria,AUT,5.90109,Users in the last 3 months.,Eurostat
2005,Austria,AUT,7.20823,Users in the last 3 months.,Eurostat
2006,Austria,AUT,9.5179,Users in the last 3 months.,Eurostat
2007,Austria,AUT,8.11244,Users in the last 3 months.,Eurostat
2008,Austria,AUT,11.5644,Users in the last 3 months.,Eurostat
2009,Austria,AUT,11.946,Users in the last 3 months.,Eurostat
2010,Austria,AUT,14.5,Users in the last 3 months.,Eurostat
2011,Austria,AUT,14.8844, Users in the last 3 months.,Eurostat
2013,Austria,AUT,17.3634,,Eurostat
2008,Azerbaijan,AZE,1.97351,,State Statistical Committee
2009,Azerbaijan,AZE,3.19999,,State Statistical Committee
2010,Azerbaijan,AZE,2.7529,,State Statistical Committee
2017,Azerbaijan,AZE,0.799994,,State Statistical Committee
2018,Azerbaijan,AZE,0.800005,,State Statistical Committee
2019,Azerbaijan,AZE,0.800006,,State Statistical Committee
2020,Azerbaijan,AZE,0.800005,,State Statistical Committee
2009,Brazil,BRA,26.0003,In the last 3 months.,Brazilian Steering Committee
2010,Brazil,BRA,29.7165,"Information available only for the period ""in the last 3 months"".",
2013,Brazil,BRA,25.2135,,NIC.br
2014,Brazil,BRA,30.2892,,NIC.br
2016,Brazil,BRA,60.2008,,NIC.br
2017,Brazil,BRA,62.04,,NIC.br
2018,Brazil,BRA,62.8891,,NIC.br
2019,Brazil,BRA,62.0483,,NIC.br
2020,Brazil,BRA,58.878,,NIC.br
2005,Belgium,BEL,7.61101,Users in the last 3 months.,Eurostat
2006,Belgium,BEL,8.67926,Users in the last 3 months.,Eurostat
2007,Belgium,BEL,8.03548,Users in the last 3 months.,Eurostat
2008,Belgium,BEL,7.79415,Users in the last 3 months.,Eurostat
2009,Belgium,BEL,19.3256,Users in the last 3 months.,Eurostat
2010,Belgium,BEL,19.8394,Users in the last 3 months.,Eurostat
2011,Belgium,BEL,24.6416, Users in the last 3 months.,Eurostat
2013,Belgium,BEL,33.2253,,Eurostat
2013,Bangladesh,BGD,22.5077,,Bangladesh Bureau of Statistics (BBS)
2011,Bahrain,BHR,20.2064,Estimated based on TRA 2011 Residential consumer survey,Telecommunications Regulatory Authority (TRA)
2012,Bahrain,BHR,20.21,Estimated based on TRA 2011 Residential consumer survey,Telecommunications Regulatory Authority (TRA)
2013,Bahrain,BHR,25.286,,Telecommunications Regulatory Authority (TRA)
2014,Bahrain,BHR,26.2201,,Telecommunications Regulatory Authority (TRA)
2015,Bahrain,BHR,38.0143,,Telecommunications Regulatory Authority (TRA) Bahrain
